row,jaccard_neighbor,cosine_similarity,jaccard_similarity,label,neighbor_label,label_match
514,811,0.11396058,0.012987013,SKCM,THCA,False
515,811,0.145865,0.021276595,COAD,THCA,False
516,798,0.022422427,0.0043668123,SARC,SKCM,False
517,3096,0.0082715275,0.002570694,HNSC,STES,False
518,0,0.0,0.0,BRCA,KIPAN,False
519,708,0.09805807,0.05,STES,KIPAN,False
520,3463,0.016529491,0.0008183306,UCEC,KIRC,False
521,4888,0.1714986,0.055555556,BRCA,BRCA,True
522,665,0.07537784,0.03448276,BRCA,BRCA,True
523,4509,0.03965258,0.015625,STES,LUAD,False
524,0,0.0,0.0,BRCA,KIPAN,False
525,4888,0.045267876,0.0040816325,STES,BRCA,False
526,3732,0.11952286,0.0625,UCEC,OV,False
527,4051,0.15811388,0.04761905,BRCA,LGG,False
528,811,0.40824828,0.16666667,THCA,THCA,True
529,5604,0.021586644,0.009803922,LUSC,STES,False
530,4721,0.18257418,0.0625,HNSC,BRCA,False
531,2635,0.02294157,0.00877193,SKCM,GBMLGG,False
532,5505,0.04173919,0.011363637,LUSC,PRAD,False
533,3046,0.08247861,0.037037037,PAAD,STES,False
534,4888,0.23570228,0.1,BRCA,BRCA,True
535,2850,1.0,1.0,KIRC,KIPAN,False
536,275,0.03179815,0.015384615,CESC,CESC,True
537,4793,1.0,1.0,KIRC,KIPAN,False
538,642,0.096225046,0.05,PAAD,KIPAN,False
539,2169,0.03331483,0.014492754,STES,COAD,False
540,4701,0.08333334,0.01369863,CESC,BRCA,False
541,0,0.0,0.0,PCPG,KIPAN,False
542,3450,0.07216878,0.027027028,BRCA,BRCA,True
543,496,0.12038585,0.04,COAD,UCEC,False
544,3759,0.2,0.11111111,LAML,LGG,False
545,2230,0.025949964,0.0088495575,COAD,STES,False
546,3982,0.9999999,1.0,KIRC,KIPAN,False
547,2310,0.016720165,0.001934236,SARC,COAD,False
548,2934,0.36514837,0.22222222,LGG,LGG,True
549,0,0.0,0.0,BRCA,KIPAN,False
550,5157,0.07715168,0.033333335,UCEC,PRAD,False
551,0,0.0,0.0,KIPAN,KIPAN,True
552,4888,0.26726124,0.125,BRCA,BRCA,True
553,0,0.0,0.0,PRAD,KIPAN,False
554,4821,0.041380297,0.0125,LUSC,HNSC,False
555,4721,0.18898225,0.06666667,BRCA,BRCA,True
556,116,0.0087705795,0.0043668123,BLCA,BLCA,True
557,642,0.024119152,0.0050251256,SKCM,KIPAN,False
558,0,0.0,0.0,LAML,KIPAN,False
559,1557,0.044280745,0.02173913,STES,PAAD,False
560,811,0.118678175,0.014084507,SKCM,THCA,False
561,4383,0.013481544,0.0058139535,BLCA,BLCA,True
562,4721,0.044901326,0.004016064,BLCA,BRCA,False
563,1180,0.050572176,0.025641026,STES,GBMLGG,False
564,3169,0.035399616,0.014285714,DLBC,DLBC,True
565,3568,0.037037037,0.011235955,SARC,SARC,True
566,1253,0.024968809,0.0024752475,SARC,COAD,False
567,3752,0.07372098,0.033333335,PAAD,PCPG,False
568,4008,1.0,1.0,KIPAN,KIRC,False
569,0,0.0,0.0,BRCA,KIPAN,False
570,5382,0.026386695,0.005050505,STES,GBMLGG,False
571,480,0.15075567,0.071428575,BRCA,OV,False
572,0,0.0,0.0,BLCA,KIPAN,False
573,3993,0.1118034,0.04347826,HNSC,GBMLGG,False
574,4550,1.0,1.0,LGG,GBMLGG,False
575,1369,0.010002001,0.00020004001,SARC,SKCM,False
576,0,0.0,0.0,THYM,KIPAN,False
577,2650,0.026773976,0.006134969,SKCM,GBMLGG,False
578,1967,0.054392826,0.02631579,PAAD,PAAD,True
579,1335,0.57735026,0.4,PCPG,PCPG,True
580,3941,1.0,1.0,KIPAN,KIRC,False
581,4147,1.0000001,1.0,GBMLGG,LGG,False
582,848,0.12598816,0.04347826,COAD,SARC,False
583,3748,0.04761905,0.024390243,LIHC,LIHC,True
584,3336,0.016971106,0.0022675737,LAML,STES,False
585,2305,0.04089304,0.01724138,HNSC,STES,False
586,2585,0.035533454,0.010416667,BLCA,GBMLGG,False
587,5062,1.0,1.0,KIRC,KIPAN,False
588,0,0.0,0.0,TGCT,KIPAN,False
589,0,0.0,0.0,PRAD,KIPAN,False
590,415,0.87038827,0.7692308,BRCA,BRCA,True
591,0,0.0,0.0,LUAD,KIPAN,False
592,811,0.11624764,0.013513514,SKCM,THCA,False
593,3957,1.0,1.0,KIRC,KIPAN,False
594,886,0.12403473,0.05882353,CESC,KIRC,False
595,0,0.0,0.0,THYM,KIPAN,False
596,4292,0.043519415,0.01724138,STES,THCA,False
597,4829,0.0805823,0.035714287,PRAD,GBMLGG,False
598,0,0.0,0.0,PRAD,KIPAN,False
599,270,0.07161149,0.037037037,GBMLGG,GBMLGG,True
600,6145,0.051298916,0.021276595,STES,SARC,False
601,496,0.014997376,0.00067385443,STES,UCEC,False
602,657,0.11785112,0.05882353,STES,SARC,False
603,1747,0.050507627,0.024390243,BRCA,STES,False
604,1382,0.018851155,0.009259259,SKCM,OV,False
605,886,0.058222253,0.015873017,STES,KIRC,False
606,0,0.0,0.0,OV,KIPAN,False
607,5751,0.99999994,1.0,LGG,GBMLGG,False
608,5914,0.035007004,0.015625,LUAD,STES,False
609,3993,0.14433756,0.06666667,OV,GBMLGG,False
610,0,0.0,0.0,KIPAN,KIPAN,True
611,674,0.03235924,0.0051282053,SKCM,THCA,False
612,2304,0.032897584,0.007246377,SKCM,PCPG,False
613,4198,0.07647191,0.037037037,GBMLGG,GBMLGG,True
614,4089,0.11785112,0.05882353,DLBC,GBMLGG,False
615,811,0.3779645,0.14285715,THCA,THCA,True
616,5783,0.067267284,0.03448276,STES,BRCA,False
617,496,0.20412415,0.1,BRCA,UCEC,False
618,0,0.0,0.0,STES,KIPAN,False
619,6145,0.043437224,0.016129032,HNSC,SARC,False
620,4701,0.09205746,0.016666668,HNSC,BRCA,False
621,3220,0.035007004,0.015151516,STES,OV,False
622,0,0.0,0.0,THYM,KIPAN,False
623,0,0.0,0.0,PCPG,KIPAN,False
624,1857,0.09759001,0.04761905,GBMLGG,PCPG,False
625,1033,0.03338903,0.012345679,STES,GBMLGG,False
626,2259,0.026726125,0.0054945056,LUAD,SARC,False
627,3512,0.125,0.05263158,OV,GBMLGG,False
628,5185,1.0,1.0,KIPAN,KIRC,False
629,5486,0.019529164,0.009803922,LUSC,LUSC,True
630,4678,1.0000001,1.0,KIRC,KIPAN,False
631,2868,1.0000001,1.0,KIRC,KIPAN,False
632,0,0.0,0.0,LAML,KIPAN,False
633,917,0.04116935,0.014705882,BRCA,HNSC,False
634,0,0.0,0.0,PRAD,KIPAN,False
635,5520,0.055048186,0.023809524,LUAD,PAAD,False
636,0,0.0,0.0,THYM,KIPAN,False
637,848,0.18257418,0.083333336,OV,SARC,False
638,3068,1.0,1.0,LGG,GBMLGG,False
639,3401,0.037062466,0.015384615,STES,PAAD,False
640,4113,0.99999994,1.0,KIPAN,KIRC,False
641,5626,1.0,1.0,KIPAN,KIRC,False
642,5473,0.10540925,0.055555556,KIPAN,PAAD,False
643,794,0.055048186,0.025,BRCA,COAD,False
644,5139,0.018608073,0.0088495575,HNSC,SKCM,False
645,3780,0.07905694,0.04,SARC,GBMLGG,False
646,811,0.120385855,0.014492754,SKCM,THCA,False
647,1119,0.17407766,0.07692308,BRCA,BRCA,True
648,3147,0.08908708,0.045454547,SARC,BRCA,False
649,4103,0.057735022,0.029411765,STES,GBMLGG,False
650,5570,0.021677747,0.010752688,LUAD,STES,False
651,1625,0.1,0.05263158,UCEC,SARC,False
652,2071,0.5,0.25,LAML,LAML,True
653,727,0.12038585,0.04,HNSC,LGG,False
654,1231,0.0836242,0.04347826,UCEC,UCEC,True
655,5464,0.23570225,0.125,PRAD,PRAD,True
656,1335,0.14433756,0.055555556,ACC,PCPG,False
657,1829,0.15430336,0.083333336,SARC,KIPAN,False
658,6086,0.051031034,0.025641026,BRCA,GBMLGG,False
659,0,0.0,0.0,LAML,KIPAN,False
660,4485,0.14907119,0.07692308,THYM,UCEC,False
661,1933,0.1,0.041666668,GBMLGG,LGG,False
662,3954,1.0,1.0,LGG,GBMLGG,False
663,0,0.0,0.0,THYM,KIPAN,False
664,2966,0.01303215,0.006451613,LUAD,LUAD,True
665,6040,0.1118034,0.05882353,BRCA,BRCA,True
666,1642,0.057735022,0.025641026,KIPAN,LUAD,False
667,5049,0.007500375,0.00044863168,KIPAN,UCEC,False
668,6130,1.0,1.0,LGG,GBMLGG,False
669,1576,0.024883628,0.009708738,BLCA,KIRC,False
670,4701,0.14142136,0.03846154,BRCA,BRCA,True
671,0,0.0,0.0,LGG,KIPAN,False
672,5948,0.0766965,0.03846154,TGCT,BRCA,False
673,4847,1.0,1.0,KIRC,KIPAN,False
674,611,0.03235924,0.0051282053,THCA,SKCM,False
675,121,0.16666667,0.071428575,COAD,LGG,False
676,4440,0.11396058,0.05882353,PAAD,BRCA,False
677,0,0.0,0.0,THYM,KIPAN,False
678,3589,0.10369518,0.054545455,ACC,ACC,True
679,1957,0.060192928,0.0036231885,STES,OV,False
680,2377,1.0,1.0,KIRC,KIPAN,False
681,403,0.058222253,0.015873017,LUSC,BRCA,False
682,1957,0.029323116,0.00085984526,STES,OV,False
683,4573,0.99999994,1.0,KIPAN,KIRC,False
684,0,0.0,0.0,LUAD,KIPAN,False
685,4246,0.10050378,0.05263158,SARC,BRCA,False
686,448,0.03965258,0.009009009,UCEC,SARC,False
687,811,0.70710677,0.5,THCA,THCA,True
688,4888,0.15811388,0.04761905,BRCA,BRCA,True
689,220,0.07715168,0.04,KIPAN,KIPAN,True
690,4888,0.12700012,0.03125,ACC,BRCA,False
691,1583,0.05241424,0.010638298,LUSC,PCPG,False
692,5658,1.0000001,1.0,KIRC,KIPAN,False
693,4944,1.0,1.0,LGG,GBMLGG,False
694,2919,0.028867511,0.010638298,SKCM,SKCM,True
695,5460,0.0127660725,0.0020661156,KIRC,STES,False
696,4701,0.23570228,0.1,BRCA,BRCA,True
697,0,0.0,0.0,BRCA,KIPAN,False
698,73,0.015430336,0.0034013605,SKCM,SKCM,True
699,6106,0.033333335,0.014925373,LIHC,GBMLGG,False
700,970,0.022733144,0.006993007,STES,SKCM,False
701,956,0.28867513,0.14285715,LGG,GBMLGG,False
702,2748,0.045643546,0.01754386,GBMLGG,LUAD,False
703,0,0.0,0.0,COAD,KIPAN,False
704,890,0.153393,0.08,ACC,ACC,True
705,5176,0.012216944,0.0054644807,LIHC,LUAD,False
706,5543,0.019514285,0.007936508,CESC,STES,False
707,0,0.0,0.0,KIPAN,KIPAN,True
708,1810,0.1773937,0.09375,KIPAN,ACC,False
709,3614,1.0,1.0,KIRC,KIPAN,False
710,4394,0.10540925,0.05,KIRC,KIPAN,False
711,5609,0.044946656,0.021276595,KIPAN,TGCT,False
712,3886,1.0,1.0,GBMLGG,LGG,False
713,956,0.35355338,0.2,GBMLGG,GBMLGG,True
714,143,0.032969024,0.015384615,CESC,KIRC,False
715,2321,0.101015255,0.05,OV,GBMLGG,False
716,5688,0.099380806,0.05,KIPAN,KIPAN,True
717,2616,0.022530293,0.0025125628,STES,BRCA,False
718,3986,0.113227695,0.055555556,TGCT,SKCM,False
719,0,0.0,0.0,PRAD,KIPAN,False
720,3836,0.058520574,0.0034246575,LUSC,BRCA,False
721,1957,0.12403473,0.015384615,STES,OV,False
722,1907,0.99999994,1.0,KIPAN,KIRC,False
723,4357,0.10540926,0.055555556,ACC,ACC,True
724,3770,1.0000001,1.0,GBMLGG,LGG,False
725,2911,0.10910894,0.041666668,OV,LUSC,False
726,0,0.0,0.0,BRCA,KIPAN,False
727,5996,1.0,1.0,LGG,GBMLGG,False
728,1376,1.0,1.0,KIRC,KIPAN,False
729,0,0.0,0.0,PCPG,KIPAN,False
730,811,0.57735026,0.33333334,THCA,THCA,True
731,3699,0.15430336,0.083333336,BRCA,BRCA,True
732,4721,0.089087084,0.015625,STES,BRCA,False
733,92,0.013481544,0.0035460992,GBMLGG,KIPAN,False
734,5177,0.18380365,0.09615385,ACC,ACC,True
735,1271,0.08703882,0.037037037,STES,LGG,False
736,1234,0.008231637,0.0027777778,LUAD,COAD,False
737,884,0.06454972,0.032258064,STES,PAAD,False
738,4701,0.11785114,0.027027028,HNSC,BRCA,False
739,2973,0.022893427,0.008130081,LUSC,ACC,False
740,4524,1.0,1.0,KIPAN,KIRC,False
741,811,0.4472136,0.2,THCA,THCA,True
742,2905,0.039840955,0.017857144,LUSC,PAAD,False
743,5309,0.017783575,0.008928572,STES,HNSC,False
744,5650,0.12909944,0.06666667,PRAD,PRAD,True
745,3711,0.021128856,0.0057803467,BRCA,THYM,False
746,2585,0.032686025,0.008928572,LUSC,GBMLGG,False
747,5424,0.09534626,0.009090909,UCEC,GBMLGG,False
748,1046,0.044543542,0.022222223,OV,SARC,False
749,1757,0.11952286,0.0625,BRCA,OV,False
750,0,0.0,0.0,CESC,KIPAN,False
751,4995,0.042220034,0.020408163,BRCA,COAD,False
752,1669,0.4472136,0.2,LAML,LAML,True
753,4721,0.13608277,0.035714287,STES,BRCA,False
754,5958,1.0,1.0,KIPAN,KIRC,False
755,4914,0.019034676,0.0028409092,SKCM,COAD,False
756,3835,0.040555354,0.018867925,LIHC,STES,False
757,4051,0.094491124,0.01754386,UCEC,LGG,False
758,0,0.0,0.0,BRCA,KIPAN,False
759,0,0.0,0.0,SARC,KIPAN,False
760,4701,0.12700012,0.03125,LIHC,BRCA,False
761,730,0.34815532,0.16666667,THCA,THCA,True
762,1669,0.3779645,0.14285715,LAML,LAML,True
763,476,1.0,1.0,LGG,GBMLGG,False
764,4381,0.18257418,0.1,BRCA,BRCA,True
765,1320,0.10050378,0.05263158,SARC,GBMLGG,False
766,3882,0.04260143,0.021276595,STES,KIPAN,False
767,1810,0.11826248,0.060606062,ACC,ACC,True
768,0,0.0,0.0,OV,KIPAN,False
769,4888,0.35355338,0.2,BRCA,BRCA,True
770,268,0.053376053,0.025641026,HNSC,PAAD,False
771,1568,0.11322771,0.035714287,PCPG,KIPAN,False
772,4888,0.25000003,0.11111111,BRCA,BRCA,True
773,385,0.04688072,0.010526316,BLCA,LGG,False
774,749,0.0755929,0.032258064,BRCA,BRCA,True
775,4721,0.082760595,0.013513514,LUAD,BRCA,False
776,4644,1.0000001,1.0,GBMLGG,LGG,False
777,0,0.0,0.0,GBMLGG,KIPAN,False
778,4701,0.08164965,0.013157895,BLCA,BRCA,False
779,4713,0.9999999,1.0,KIRC,KIPAN,False
780,268,0.06537205,0.033333335,PAAD,PAAD,True
781,0,0.0,0.0,CESC,KIPAN,False
782,5424,0.3779645,0.14285715,BRCA,GBMLGG,False
783,0,0.0,0.0,BRCA,KIPAN,False
784,5191,0.096225046,0.04347826,COAD,COAD,True
785,5545,1.0,1.0,GBMLGG,LGG,False
786,5582,0.07905694,0.04,TGCT,TGCT,True
787,2034,1.0,1.0,KIRC,KIPAN,False
788,2062,0.101015255,0.05,KIPAN,SARC,False
789,0,0.0,0.0,OV,KIPAN,False
790,1900,1.0,1.0,GBMLGG,LGG,False
791,4888,0.25000003,0.11111111,BRCA,BRCA,True
792,3549,0.09128709,0.04761905,LGG,LGG,True
793,1957,0.33333334,0.11111111,OV,OV,True
794,643,0.055048186,0.025,COAD,BRCA,False
795,3993,0.12126782,0.05,UCEC,GBMLGG,False
796,2351,1.0,1.0,KIRC,KIPAN,False
797,4805,0.024196696,0.011363637,TGCT,STES,False
798,811,0.06726728,0.004524887,SKCM,THCA,False
799,4041,1.0000001,1.0,KIPAN,KIRC,False
800,5907,0.13363062,0.071428575,STES,STES,True
801,3536,0.57735026,0.33333334,LAML,LAML,True
802,4148,1.0000001,1.0,LGG,GBMLGG,False
803,2670,0.12500001,0.06666667,UCEC,UCEC,True
804,0,0.0,0.0,THCA,KIPAN,False
805,3809,1.0,1.0,GBMLGG,LGG,False
806,1017,0.99999994,1.0,KIPAN,KIRC,False
807,3136,0.032241292,0.016129032,SKCM,LIHC,False
808,548,0.23570225,0.125,GBMLGG,LGG,False
809,4721,0.15430336,0.045454547,BRCA,BRCA,True
810,0,0.0,0.0,PCPG,KIPAN,False
811,1578,1.0,1.0,THCA,THCA,True
812,3993,0.31622776,0.16666667,GBMLGG,GBMLGG,True
813,0,0.0,0.0,LAML,KIPAN,False
814,5605,0.094491124,0.045454547,UCEC,UCEC,True
815,0,0.0,0.0,THYM,KIPAN,False
816,2993,0.059761424,0.030303031,COAD,COAD,True
817,0,0.0,0.0,STES,KIPAN,False
818,3166,0.057735022,0.025641026,THCA,KIRC,False
819,5137,0.19611613,0.071428575,PCPG,HNSC,False
820,734,0.10741723,0.05357143,ACC,ACC,True
821,1551,0.023662426,0.011904762,BLCA,BLCA,True
822,0,0.0,0.0,PRAD,KIPAN,False
823,5752,1.0000001,1.0,KIRC,KIPAN,False
824,5813,0.06482037,0.033333335,TGCT,TGCT,True
825,0,0.0,0.0,BRCA,KIPAN,False
826,1337,0.056796182,0.015151516,LUSC,LGG,False
827,86,0.0758098,0.029411765,UCEC,BRCA,False
828,148,0.15430336,0.0625,GBMLGG,LGG,False
829,5396,1.0,1.0,KIRC,KIPAN,False
830,0,0.0,0.0,TGCT,KIPAN,False
831,1975,0.07905694,0.04,KIPAN,KIPAN,True
832,5771,0.0877058,0.033333335,GBMLGG,PCPG,False
833,2176,1.0,1.0,KIPAN,KIRC,False
834,5008,0.10540925,0.05,OV,STES,False
835,2893,0.9999999,1.0,KIPAN,KIRC,False
836,5505,0.12598816,0.06666667,BRCA,PRAD,False
837,245,0.06052275,0.030303031,GBMLGG,UCEC,False
838,0,0.0,0.0,PRAD,KIPAN,False
839,480,0.1,0.035714287,HNSC,OV,False
840,3277,0.07537784,0.03448276,DLBC,SARC,False
841,2394,1.0,1.0,KIRC,KIPAN,False
842,0,0.0,0.0,COAD,KIPAN,False
843,2518,0.03676073,0.012048192,SKCM,BRCA,False
844,0,0.0,0.0,THCA,KIPAN,False
845,2085,0.061545745,0.030303031,UCEC,COAD,False
846,6150,0.047140453,0.01724138,BLCA,BRCA,False
847,0,0.0,0.0,LIHC,KIPAN,False
848,3504,0.28867513,0.16666667,SARC,SARC,True
849,2652,0.06593805,0.03125,COAD,KIRC,False
850,4011,1.0,1.0,KIPAN,KIRC,False
851,0,0.0,0.0,STES,KIPAN,False
852,4584,0.99999994,1.0,LGG,GBMLGG,False
853,0,0.0,0.0,PRAD,KIPAN,False
854,4741,1.0,1.0,LGG,GBMLGG,False
855,0,0.0,0.0,THCA,KIPAN,False
856,422,1.0,1.0,KIRC,KIPAN,False
857,811,0.125,0.015625,SKCM,THCA,False
858,5574,0.15430336,0.045454547,CESC,LAML,False
859,5191,0.0474579,0.012658228,BLCA,COAD,False
860,1161,0.0745356,0.03846154,UCEC,OV,False
861,4821,0.05812382,0.022727273,LUSC,HNSC,False
862,0,0.0,0.0,LUAD,KIPAN,False
863,480,0.088388346,0.028571429,BLCA,OV,False
864,121,0.10540925,0.03125,STES,LGG,False
865,866,0.16666666,0.09090909,SARC,OV,False
866,865,0.16666666,0.09090909,OV,SARC,False
867,1593,0.99999994,1.0,KIPAN,KIRC,False
868,5678,0.04441156,0.019607844,STES,UCEC,False
869,216,0.034099717,0.016129032,GBMLGG,STES,False
870,59,0.99999994,1.0,KIRC,KIPAN,False
871,4721,0.4082483,0.25,BRCA,BRCA,True
872,0,0.0,0.0,SKCM,KIPAN,False
873,5613,0.03713907,0.018867925,LUSC,STES,False
874,2743,0.02760788,0.013888889,CESC,COAD,False
875,1062,0.03857584,0.009803922,BLCA,GBMLGG,False
876,3536,0.5,0.25,LAML,LAML,True
877,811,0.042524327,0.0018083183,SKCM,THCA,False
878,0,0.0,0.0,KIPAN,KIPAN,True
879,0,0.0,0.0,GBMLGG,KIPAN,False
880,307,0.057353932,0.029411765,TGCT,TGCT,True
881,1151,0.04376881,0.010869565,SARC,LUSC,False
882,3791,0.018439641,0.005291005,BRCA,SKCM,False
883,0,0.0,0.0,COAD,KIPAN,False
884,2078,0.083333336,0.04347826,PAAD,KIRC,False
885,2444,0.09325048,0.037037037,TGCT,KIPAN,False
886,5301,1.0,1.0,KIRC,KIPAN,False
887,6094,0.05521576,0.020833334,LUAD,BRCA,False
888,1868,0.11396058,0.05882353,KIPAN,GBMLGG,False
889,4219,0.03768892,0.010526316,SKCM,OV,False
890,5901,0.23543549,0.13207547,ACC,ACC,True
891,0,0.0,0.0,THCA,KIPAN,False
892,4231,1.0,1.0,LGG,GBMLGG,False
893,3637,0.99999994,1.0,LGG,GBMLGG,False
894,0,0.0,0.0,THYM,KIPAN,False
895,0,0.0,0.0,LAML,KIPAN,False
896,4721,0.18257418,0.0625,OV,BRCA,False
897,942,0.0729325,0.02,PRAD,PRAD,True
898,4627,0.054232616,0.027777778,SARC,COAD,False
899,2400,0.020476505,0.010309278,SKCM,SKCM,True
900,5280,0.096225046,0.04347826,KIPAN,KIPAN,True
901,1818,0.016778901,0.004219409,LUSC,COAD,False
902,5191,0.06622662,0.023255814,BRCA,COAD,False
903,4531,0.12126782,0.05,OV,BRCA,False
904,3906,0.99999994,1.0,LGG,GBMLGG,False
905,2359,1.0,1.0,KIPAN,KIRC,False
906,3801,0.0276395,0.010752688,CESC,HNSC,False
907,4226,0.06299408,0.03125,COAD,OV,False
908,0,0.0,0.0,PRAD,KIPAN,False
909,0,0.0,0.0,THYM,KIPAN,False
910,0,0.0,0.0,THYM,KIPAN,False
911,1393,0.05892557,0.023255814,COAD,LGG,False
912,2519,0.046373893,0.022222223,BRCA,BRCA,True
913,0,0.0,0.0,PRAD,KIPAN,False
914,0,0.0,0.0,BRCA,KIPAN,False
915,811,0.3779645,0.14285715,THCA,THCA,True
916,0,0.0,0.0,PCPG,KIPAN,False
917,4721,0.09205746,0.016666668,HNSC,BRCA,False
918,4888,0.31622776,0.16666667,BRCA,BRCA,True
919,0,0.0,0.0,BRCA,KIPAN,False
920,5570,0.027277235,0.012658228,OV,STES,False
921,2486,0.023002187,0.011627907,STES,LUSC,False
922,574,0.1,0.035714287,GBMLGG,LGG,False
923,184,0.03768892,0.013513514,LUSC,PAAD,False
924,2592,0.03335187,0.016949153,KIPAN,ACC,False
925,0,0.0,0.0,PCPG,KIPAN,False
926,0,0.0,0.0,THYM,KIPAN,False
927,121,0.12598816,0.04347826,COAD,LGG,False
928,811,0.23570228,0.055555556,SKCM,THCA,False
929,4881,1.0,1.0,KIRC,KIPAN,False
930,4701,0.4082483,0.25,BRCA,BRCA,True
931,2502,0.027277239,0.013333334,HNSC,SARC,False
932,701,0.08164965,0.033333335,STES,LGG,False
933,1751,0.050636966,0.025,COAD,COAD,True
934,1335,0.08804509,0.022222223,BLCA,PCPG,False
935,4545,0.024845202,0.008196721,BLCA,LGG,False
936,4731,0.06482037,0.033333335,BRCA,UCEC,False
937,3073,0.03779645,0.009433962,THYM,COAD,False
938,0,0.0,0.0,KIPAN,KIPAN,True
939,4817,0.09901475,0.045454547,TGCT,BRCA,False
940,2447,0.26726124,0.125,PCPG,THCA,False
941,2258,0.03919309,0.019607844,SKCM,HNSC,False
942,5219,0.2236068,0.125,PRAD,PRAD,True
943,5460,0.017397225,0.0020920502,OV,STES,False
944,811,0.15075567,0.022727273,SKCM,THCA,False
945,5677,0.99999994,1.0,KIRC,KIPAN,False
946,4792,0.026444294,0.008196721,LUSC,LIHC,False
947,496,0.2581989,0.0952381,UCEC,UCEC,True
948,811,0.09407209,0.0088495575,SKCM,THCA,False
949,3107,0.039344475,0.018518519,LIHC,UCEC,False
950,3459,0.1754116,0.0952381,BRCA,SARC,False
951,2344,0.01603957,0.003215434,CESC,UCEC,False
952,0,0.0,0.0,BRCA,KIPAN,False
953,4440,0.06482037,0.025,COAD,BRCA,False
954,0,0.0,0.0,KIPAN,KIPAN,True
955,2447,0.35355338,0.2,THCA,THCA,True
956,5578,1.0000001,1.0,GBMLGG,LGG,False
957,2415,0.15811388,0.07692308,PRAD,BRCA,False
958,5416,0.080845214,0.04,GBMLGG,LUAD,False
959,5191,0.055048186,0.016666668,STES,COAD,False
960,4371,0.012578865,0.0029850747,GBMLGG,STES,False
961,5338,0.06085806,0.02631579,STES,COAD,False
962,0,0.0,0.0,PCPG,KIPAN,False
963,3090,0.031311214,0.0048076925,SKCM,STES,False
964,811,0.33333334,0.11111111,THCA,THCA,True
965,1894,0.034099717,0.0056818184,UCEC,SKCM,False
966,4844,1.0,1.0,LGG,GBMLGG,False
967,1933,0.03834825,0.007142857,HNSC,LGG,False
968,0,0.0,0.0,THCA,KIPAN,False
969,4051,0.10314212,0.020833334,BLCA,LGG,False
970,811,0.08804509,0.007751938,SKCM,THCA,False
971,4167,0.018405255,0.008928572,LIHC,STES,False
972,519,0.06681531,0.028571429,KIPAN,STES,False
973,1334,0.012100119,0.0014450867,CESC,SKCM,False
974,0,0.0,0.0,THCA,KIPAN,False
975,0,0.0,0.0,CESC,KIPAN,False
976,811,0.57735026,0.33333334,THCA,THCA,True
977,1772,0.99999994,1.0,KIRC,KIPAN,False
978,886,0.06262243,0.018181818,STES,KIRC,False
979,333,0.08111071,0.03846154,OV,LGG,False
980,1637,0.15811388,0.07692308,TGCT,LAML,False
981,956,0.4082483,0.25,LGG,GBMLGG,False
982,10,0.10910894,0.05263158,UCEC,STES,False
983,711,0.03350126,0.016949153,KIPAN,KIPAN,True
984,5191,0.1632993,0.06896552,COAD,COAD,True
985,587,0.31622776,0.1,KIPAN,KIRC,False
986,2371,1.0,1.0,GBMLGG,LGG,False
987,4429,0.99999994,1.0,KIPAN,KIRC,False
988,1832,0.10540925,0.055555556,UCEC,BRCA,False
989,1378,0.032773677,0.007194245,STES,BRCA,False
990,2425,0.040422603,0.016129032,LUSC,OV,False
991,5191,0.11785112,0.05882353,OV,COAD,False
992,0,0.0,0.0,PRAD,KIPAN,False
993,526,0.02469324,0.0057803467,UCEC,UCEC,True
994,4641,0.08944272,0.03448276,BRCA,OV,False
995,4208,0.019920478,0.0034722222,GBMLGG,SKCM,False
996,811,0.118678175,0.014084507,SKCM,THCA,False
997,0,0.0,0.0,PCPG,KIPAN,False
998,1161,0.044946656,0.021276595,LIHC,OV,False
999,4721,0.12126782,0.028571429,COAD,BRCA,False
1000,4888,0.12126782,0.028571429,BRCA,BRCA,True
1001,956,0.26726124,0.125,PRAD,GBMLGG,False
1002,805,0.072739296,0.03448276,CESC,GBMLGG,False
1003,5884,0.99999994,1.0,KIPAN,KIRC,False
1004,2640,0.06030227,0.028571429,BRCA,OV,False
1005,4540,0.031830348,0.014925373,CESC,CESC,True
1006,1257,0.14907119,0.07692308,PCPG,BRCA,False
1007,0,0.0,0.0,LAML,KIPAN,False
1008,4420,0.15075567,0.071428575,BRCA,BRCA,True
1009,5894,0.021466939,0.0044247787,OV,CESC,False
1010,5686,0.101015255,0.05,LIHC,BRCA,False
1011,577,0.01948093,0.0058479533,PAAD,SKCM,False
1012,2440,0.019888934,0.009090909,LUSC,HNSC,False
1013,603,0.020498002,0.0054644807,BRCA,BRCA,True
1014,4721,0.06085806,0.007352941,SKCM,BRCA,False
1015,6097,0.06666666,0.03448276,BRCA,BRCA,True
1016,4676,0.07808688,0.012048192,LUSC,LAML,False
1017,806,0.99999994,1.0,KIRC,KIPAN,False
1018,5780,0.06565322,0.027777778,KIPAN,KIPAN,True
1019,5293,0.025086386,0.0042918455,COAD,UCEC,False
1020,2242,0.048112523,0.021276595,CESC,BRCA,False
1021,1356,0.57735026,0.33333334,GBMLGG,LAML,False
1022,5668,1.0,1.0,KIRC,KIPAN,False
1023,601,0.011616916,0.0006729475,LAML,STES,False
1024,0,0.0,0.0,SARC,KIPAN,False
1025,583,0.040522046,0.020408163,STES,LIHC,False
1026,0,0.0,0.0,PCPG,KIPAN,False
