true_class,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h3__ACC,h3__BLCA,h3__BRCA,h3__CESC,h3__COAD,h3__DLBC,h3__GBMLGG,h3__HNSC,h3__KIPAN,h3__KIRC,h3__LAML,h3__LGG,h3__LIHC,h3__LUAD,h3__LUSC,h3__OV,h3__PAAD,h3__PCPG,h3__PRAD,h3__SARC,h3__SKCM,h3__STES,h3__TGCT,h3__THCA,h3__THYM,h3__UCEC
LGG,0.00057659287,0.00065771677,0.0067596696,0.00060313044,0.0004678715,0.0001956559,0.348735,0.0018999059,0.00030339445,0.00029246364,0.010405017,0.6040142,0.0011312257,0.00056948373,7.5237396e-05,0.0033999558,0.0040546507,0.0015875371,0.0012060769,0.0055478327,0.00029043428,0.00027463387,0.00013172695,0.00029370596,0.0029757288,0.0035510513,0.00032130248,0.00036676458,0.004140801,0.00033181568,0.00024221229,9.585328e-05,0.3247126,0.0011130398,0.00014420145,0.00013803031,0.007080753,0.6459211,0.0006532083,0.00030135206,3.3545075e-05,0.0021150406,0.0026541548,0.00094519573,0.0006596613,0.0035067461,0.0001435965,0.0001359595,6.112313e-05,0.00013835548,0.0017980883,0.0022454767
LUSC,0.000302504,0.003798171,0.0024275621,0.0014260458,0.05022792,0.00093025,0.0019964138,0.029970614,0.00019382648,0.00017997013,9.995309e-08,0.0013966898,0.03259713,0.02958481,0.34716484,0.010877328,0.015452893,1.8544056e-07,4.79742e-05,0.0045995326,0.01722185,0.43486434,0.00044232854,1.3407642e-07,1.619006e-05,0.01428029,0.00010332246,0.0017507565,0.0009943239,0.00056308624,0.035105847,0.0003766525,0.00076227984,0.019475004,5.0120576e-05,4.849723e-05,9.731555e-09,0.0005324669,0.021764476,0.018844262,0.37446716,0.0058666645,0.009270269,2.0407628e-08,1.0889527e-05,0.0022359495,0.010375814,0.4892288,0.00014560837,1.3230868e-08,3.2988878e-06,0.008024375
LUSC,0.0007656469,0.009797503,0.016455581,0.0062071383,0.004700775,0.0036971723,0.0061031436,0.07116111,0.002381782,0.0027546575,5.814396e-07,0.0016704443,0.044064134,0.073061265,0.5731135,0.035095595,0.020467397,5.9081533e-08,0.00081100396,0.010308804,0.0026900866,0.08952509,0.0021664335,7.728669e-07,4.8965575e-07,0.022999916,0.00047140373,0.0071809767,0.011788743,0.004476402,0.003120585,0.0025952975,0.0040195803,0.060314056,0.0014458686,0.0017579047,2.1659935e-07,0.0010307082,0.036172047,0.062808126,0.6516157,0.028047891,0.015871387,1.8836884e-08,0.00045376283,0.0072933007,0.001808354,0.078191645,0.0013586445,2.808907e-07,1.8105878e-07,0.018176934
BRCA,0.0018747576,0.004592284,0.19210617,0.009075607,0.013542024,0.0049728826,0.00589759,0.029434053,0.011727275,0.003732814,0.01045457,0.0038593095,0.013220895,0.024316436,0.0032151744,0.29098,0.18780443,0.0024346635,0.04065891,0.08478657,0.0045441026,0.013225088,0.014962692,0.0061710365,0.015893968,0.006516712,0.00087260717,0.0024900415,0.18407542,0.005601791,0.009153149,0.0029886973,0.0029753395,0.023081347,0.0071940976,0.0018549057,0.006382367,0.0018610898,0.008598089,0.018381646,0.0015521796,0.35523885,0.21770333,0.001111579,0.032082118,0.07681207,0.0024109501,0.008341411,0.010620246,0.0033086385,0.011392477,0.003915558
BRCA,0.0021601755,0.013000241,0.15312275,0.0041853245,0.047321465,0.0019409969,0.1392527,0.04759218,0.0053887716,0.004228077,0.001772339,0.039624885,0.022302035,0.010312717,0.0074944696,0.28012264,0.070995994,0.0016942909,0.01273176,0.05186205,0.0030512074,0.015649453,0.001900514,0.0022431894,0.0057049803,0.054344844,0.0011127935,0.009248976,0.14975181,0.0022690098,0.041365415,0.0010077448,0.13739301,0.03898671,0.00310154,0.002258776,0.0008131597,0.032348473,0.01637742,0.006442965,0.0046851,0.3588255,0.07067728,0.0007567104,0.0082644075,0.045331985,0.0016703549,0.010158347,0.00090580044,0.0010411782,0.0034351796,0.05177035
UCEC,0.0016704674,0.0013460742,0.00043548943,0.00026892594,0.00089948316,0.003531589,2.7263282e-05,0.00053232815,0.0020039384,4.427198e-06,1.2079096e-10,1.3610688e-05,0.0050143236,0.00032747877,0.001703408,5.8191556e-08,1.6313616e-07,6.872923e-11,2.6657098e-08,2.8673767e-06,0.00021580025,0.019940918,5.8160053e-06,1.07565554e-10,1.05494465e-07,0.9620554,0.0004508723,0.00032920335,7.850118e-05,4.652035e-05,0.00019092519,0.0011652828,3.327748e-06,0.000101023834,0.00046686138,4.34723e-07,2.7721508e-12,1.6404831e-06,0.0014388091,5.9381266e-05,0.00039509006,3.0748963e-09,1.0785955e-08,1.4582109e-12,1.2615687e-09,2.6892008e-07,3.730425e-05,0.0064035864,6.744686e-07,2.4116657e-12,6.559641e-09,0.98883027
KIRC,0.00017231422,0.0024898734,0.0002723256,0.0014520405,4.291521e-05,0.00031682372,6.131263e-05,0.00035719742,0.123551555,0.8667776,2.3625619e-06,1.1069245e-05,0.00063757686,0.00025516067,9.898472e-05,0.0002529539,3.1865286e-05,1.1804496e-05,0.00011387154,0.0004600397,0.00034445064,0.00020084433,0.0018391646,5.857491e-06,3.7598744e-05,0.00020243596,3.767157e-05,0.00080812065,5.0524828e-05,0.0004062755,6.6153443e-06,7.672002e-05,9.113035e-06,7.9056146e-05,0.074640244,0.92274404,2.3539158e-07,1.3302221e-06,0.00016037197,5.4459153e-05,1.6921198e-05,5.0586234e-05,4.853542e-06,1.5142284e-06,1.9586332e-05,0.00010933787,7.7621284e-05,3.7027236e-05,0.0005602249,6.205772e-07,5.7297357e-06,4.1197258e-05
GBMLGG,0.00013624084,0.00041295734,0.0040019494,0.0006849045,0.0014962797,0.000117069445,0.5879559,0.0009135592,0.0026259422,0.003914428,0.053187866,0.29972693,0.0007072004,0.0002599792,0.0001008296,0.0019069592,0.00468239,0.006770305,0.007642318,0.004609764,0.0006793287,0.00068509596,0.00039072617,0.0054527754,0.008052928,0.002885397,3.07815e-05,0.000110022476,0.0014707223,0.00020061465,0.00048347405,2.681686e-05,0.67190427,0.00026137644,0.00078428455,0.0013684457,0.030259242,0.2743507,0.0001949254,5.7440306e-05,2.2135715e-05,0.0005652276,0.002020349,0.0029858458,0.0032870683,0.001832485,0.00021606222,0.00019132099,0.00010011422,0.0021872297,0.003935908,0.0011531491
ACC,0.80803514,0.008721119,0.0007367052,0.0012686944,0.0028212266,7.4514704e-05,0.00053909846,0.020429974,0.0022754672,0.0006314876,2.2134933e-10,0.00018835574,0.011445102,0.08781445,0.004050341,0.00032715476,4.5195247e-05,1.2636094e-09,5.2780297e-06,3.860715e-05,0.023512537,0.009865886,1.2782793e-05,6.360656e-08,6.0682037e-06,0.017154763,0.9093103,0.003477265,0.00015759646,0.00035082246,0.00086205563,1.4973741e-05,0.00011954595,0.008042297,0.0006020465,0.00014797933,9.248425e-12,3.541585e-05,0.0042825225,0.049147245,0.0013128025,7.5029595e-05,7.661701e-06,6.172476e-11,6.020553e-07,6.0224793e-06,0.010908343,0.0035523549,1.8234476e-06,4.535442e-09,7.5841893e-07,0.007584549
LUAD,0.0076067247,0.010737851,0.03983299,0.0070932694,0.0015179766,0.01172163,0.018828856,0.028187655,0.088337846,0.018261727,2.0389434e-06,0.006387836,0.29889634,0.22049923,0.028066358,0.019731417,0.0009724845,2.927852e-05,0.00593414,0.101402074,0.0052432297,0.04118442,0.0209869,9.121468e-06,0.00062157674,0.017906982,0.0058885915,0.008470978,0.035435725,0.005391925,0.0010299325,0.009635777,0.014655077,0.024269057,0.080400676,0.014452991,8.9701604e-07,0.004686583,0.33899844,0.23816577,0.024744965,0.01598662,0.0006278688,1.5334055e-05,0.00420647,0.09822406,0.0037718585,0.03791313,0.017892081,4.2625293e-06,0.00038405354,0.014746877
BRCA,0.0012272755,0.0015345316,0.6424254,0.027391206,0.0058790725,0.0022321462,0.027448816,0.013304691,0.01080207,0.021181209,0.0017880716,0.021609461,0.010355958,0.0052840663,0.0017792388,0.019545037,0.0065510557,0.01324481,0.040861443,0.01775371,0.004500097,0.008432028,0.0023912033,0.025312835,0.0067302273,0.060434375,0.0004350572,0.0005396062,0.7927495,0.016812457,0.0024911251,0.000878689,0.015544292,0.0066486173,0.0047987797,0.011694282,0.00060243276,0.01185132,0.0049099317,0.0022090906,0.00060755183,0.010526267,0.0030009537,0.0067303865,0.02632117,0.009336946,0.0018827477,0.0044594933,0.00086535956,0.014406917,0.0029985462,0.046698466
SKCM,2.3417563e-06,0.0007439959,0.00058123376,6.168224e-05,0.00017242084,5.1466304e-07,3.112073e-08,0.016056309,1.8318691e-07,5.735839e-09,8.317005e-11,3.8384954e-10,1.0686935e-07,0.00087992527,0.0003974663,6.82875e-11,3.5374397e-09,1.3221546e-10,1.22899655e-08,6.121958e-06,0.9779672,0.0030986064,1.8254841e-10,7.477401e-10,2.5238224e-08,3.1853568e-05,3.408685e-07,0.00017323646,0.00013527632,1.0312971e-05,2.9885945e-05,6.383804e-08,2.2631845e-09,0.005019506,1.6402966e-08,3.2293634e-10,3.033296e-12,1.7843982e-11,8.3556495e-09,0.00021129705,7.8934114e-05,2.287062e-12,1.7997849e-10,4.83461e-12,7.416271e-10,7.966158e-07,0.99355054,0.0007848176,7.145323e-12,2.9570357e-11,1.9886222e-09,4.965038e-06
STES,0.004814954,0.010647182,0.023072163,0.035421595,0.023821091,0.047053643,0.109176144,0.039865233,0.069314755,0.08985383,4.628104e-05,0.007448342,0.032527175,0.057048813,0.015260777,0.009086077,0.09194358,0.0022053062,0.0045658206,0.060938075,0.007298158,0.19171222,0.025691286,0.0009938838,0.004160177,0.036033396,0.0027664432,0.00731615,0.0153033305,0.029856572,0.018225493,0.04638406,0.10753885,0.033502027,0.063325845,0.093682796,1.4025856e-05,0.0041951947,0.02635922,0.054964866,0.010918889,0.0051468527,0.10317356,0.001064854,0.0022942764,0.05476922,0.0044695735,0.25985426,0.020655226,0.00042924404,0.0021537887,0.031635378
LUSC,0.00043197648,0.007894887,0.0065288446,0.0007884566,0.018429996,0.00020751457,0.0014672481,0.09089,0.0014601488,0.0007889512,6.9673636e-09,5.9961945e-05,0.13585365,0.07463968,0.56590676,0.024850545,0.0037594447,3.6636283e-09,0.0011632689,0.0017548256,0.018039286,0.03650939,0.0002583394,1.9618161e-08,2.7846087e-05,0.008289003,0.0001452617,0.004014924,0.0027267658,0.00027558717,0.010233432,6.4559004e-05,0.00053053757,0.07115339,0.0005088156,0.00026213808,6.0834504e-10,1.4698896e-05,0.11072222,0.05348912,0.69171983,0.014200626,0.0017181541,2.9876604e-10,0.0004198663,0.00071450666,0.010199621,0.022413455,7.506638e-05,1.8026529e-09,6.407368e-06,0.0043910006
ACC,0.997344,0.00021503631,5.250844e-05,2.5897301e-05,8.826224e-05,2.6091142e-05,0.00010087068,6.6052184e-05,9.845968e-05,3.194338e-05,1.7098656e-10,7.122989e-05,5.2976935e-05,0.00048086522,1.4054521e-05,3.1235475e-05,5.1446214e-06,1.7139612e-08,2.332571e-06,3.931386e-06,0.00028447286,0.0001988362,3.0837247e-05,1.7555282e-06,4.869314e-07,0.00077271345,0.9994538,4.214573e-05,6.433611e-06,3.1249554e-06,1.4383629e-05,3.5873575e-06,1.547286e-05,1.059859e-05,1.5315227e-05,4.078932e-06,5.164833e-12,1.0332721e-05,8.162699e-06,0.00010478647,1.5893571e-06,4.0335644e-06,5.2795605e-07,1.0119224e-09,1.9684236e-07,3.680553e-07,6.0240127e-05,3.629213e-05,4.1936596e-06,1.3786135e-07,3.5189057e-08,0.00020018646
BRCA,0.0023935137,0.012420021,0.22503176,0.07651755,0.013429749,0.013088923,0.033109702,0.015286886,0.094689935,0.06360167,0.0015083882,0.014804316,0.023327127,0.03479378,0.011241502,0.06725715,0.045482107,0.0037968284,0.07152509,0.07524014,0.031293444,0.010386726,0.01681095,0.022081135,0.00866,0.012221566,0.0018131388,0.01074558,0.24601902,0.0813798,0.011507911,0.011929284,0.029839398,0.013281657,0.098093756,0.063208304,0.0010521369,0.012467,0.021253403,0.0341309,0.00937898,0.067289665,0.04553567,0.0028460266,0.0718916,0.0767479,0.029926563,0.008303896,0.01479386,0.019187585,0.0069484804,0.01042848
KIRC,0.00014190807,3.990944e-05,0.0010085615,0.0017858912,1.5039614e-05,0.00034514006,0.000117485906,9.159839e-06,0.39200294,0.5099448,0.020922234,0.00021327539,4.471489e-05,2.7703461e-05,1.052279e-05,0.00015791268,0.00012239555,0.032779977,0.005271111,0.0009306542,0.000103505816,1.8107423e-05,0.0013945224,0.0068143066,0.025633883,0.00014437092,3.0117668e-05,6.689937e-06,0.0002543551,0.0005513467,2.0594282e-06,8.79863e-05,2.1399766e-05,1.1520959e-06,0.389224,0.5672044,0.009311479,4.616922e-05,7.5072458e-06,4.244605e-06,1.378993e-06,3.2321426e-05,2.456727e-05,0.01594354,0.0018418897,0.00025224843,1.898548e-05,2.7713781e-06,0.00046644727,0.0024585214,0.012175079,2.9349083e-05
GBMLGG,0.00047181617,0.0019013879,0.014058573,0.01207075,0.02208401,0.0075354674,0.46060964,0.011349333,0.006562511,0.0018197956,0.00012423236,0.11164974,0.01438845,0.00882536,0.0045852107,0.0011409471,0.012990463,0.00050660805,0.007827378,0.05838573,0.010691392,0.033498,0.00070792413,0.0010009166,0.001587965,0.19362642,0.00027529354,0.0012680109,0.010136398,0.00935975,0.018195184,0.0055997497,0.49870598,0.008512518,0.0043471134,0.0011364514,6.422997e-05,0.101443194,0.011293843,0.006608888,0.0031763187,0.00068019173,0.010198518,0.00028667986,0.0054384195,0.049874328,0.008584852,0.030081185,0.00041798368,0.00058116595,0.0009954742,0.21273828
UCEC,2.6353036e-05,0.018013623,0.00028859786,0.00010748201,0.5699481,0.00966682,3.7135127e-05,0.0025764985,0.00029848574,1.8510585e-06,5.175477e-09,1.7380957e-08,0.00036964015,0.0007214034,0.002600136,2.8449492e-07,5.3789614e-07,3.3263183e-09,9.891263e-07,7.3862424e-07,0.0002512934,0.08235763,1.4279865e-07,4.051733e-09,1.290419e-07,0.31273225,6.734588e-06,0.010053828,8.207935e-05,2.8490855e-05,0.63827133,0.005825456,8.040377e-06,0.0010374447,9.357559e-05,3.0276854e-07,3.9860212e-10,1.6230187e-09,0.000119469965,0.00024630906,0.0010804585,3.6255543e-08,7.6721854e-08,2.526275e-10,1.4831244e-07,1.0901643e-07,7.596079e-05,0.051354196,1.7730784e-08,2.6772373e-10,1.5226377e-08,0.2917159
PRAD,0.002917554,0.011958814,0.16342634,0.05344527,0.009862856,0.00906485,0.07568727,0.003956072,0.023669604,0.03473059,0.050884865,0.0064981747,0.020351993,0.0042637098,0.0016436202,0.030754743,0.061402693,0.13587944,0.08039956,0.09143941,0.0058390996,0.009188476,0.037126623,0.02871311,0.02365443,0.023240814,0.0017143275,0.009083474,0.17564645,0.05308408,0.0065787816,0.006403656,0.074063234,0.0022064904,0.017268188,0.030036584,0.04912824,0.0040314,0.015569116,0.0024312327,0.000845928,0.026176674,0.06458308,0.16573271,0.08379043,0.09971254,0.00439304,0.006774554,0.035653573,0.023378104,0.01971221,0.022001907
BRCA,0.0005046045,0.008214998,0.3992132,0.05995044,0.0034267497,0.0104595795,0.09596855,0.02051694,0.011428735,0.0124475155,0.0046387906,0.028628174,0.017313847,0.01000929,0.008900873,0.032318573,0.012690477,0.020154253,0.08019703,0.028947866,0.0072862967,0.008136762,0.014355895,0.023121558,0.03348999,0.04767903,0.00019704296,0.0048374473,0.5222479,0.051124226,0.0016558716,0.006976872,0.08505632,0.014740569,0.006376788,0.0073468937,0.002344157,0.020902239,0.011890252,0.0059028747,0.0051680077,0.024131596,0.008398794,0.014648596,0.07322653,0.022293003,0.004577341,0.0043107797,0.009588168,0.0160328,0.027463902,0.048561048
BRCA,0.00082872895,0.0022575976,0.08088846,0.013699007,0.0051863273,0.0073660165,0.031555958,0.0058020945,0.012189264,0.025622074,0.06995872,0.023976516,0.018159777,0.012756603,0.0008344949,0.03361206,0.01219454,0.16787438,0.26062864,0.1140146,0.004336707,0.0027750528,0.008201654,0.029233286,0.0443514,0.011696074,0.00035995836,0.0011041457,0.072484404,0.00949461,0.0028628097,0.004666951,0.022955831,0.0031491804,0.00781572,0.018567843,0.06619948,0.017500285,0.01287982,0.008708279,0.00035404772,0.026568811,0.008282882,0.19382378,0.326218,0.116949506,0.0023797576,0.0013025221,0.005054894,0.022078883,0.04026519,0.007972375
STES,8.0797445e-06,1.6352535e-06,0.010157832,0.0001665259,0.0009256838,5.233727e-05,1.3809229e-07,6.4724446e-08,2.6782202e-06,1.06856e-07,1.71736e-08,2.0994655e-07,2.2541565e-07,6.274788e-05,2.2931383e-06,5.9902554e-09,1.1923666e-07,2.9765967e-08,6.035522e-08,7.04074e-06,2.2819327e-06,0.9798265,0.0002571703,4.1274404e-08,0.00852227,3.9109864e-06,1.5433508e-06,1.9798901e-07,0.004473306,3.5411682e-05,0.00023878938,1.4387039e-05,1.1668724e-08,3.9838635e-09,3.5056937e-07,8.7300265e-09,1.178705e-09,2.0874486e-08,1.9970349e-08,1.1418144e-05,2.52548e-07,3.178227e-10,1.0547423e-08,2.4288431e-09,4.7022706e-09,1.158822e-06,2.846437e-07,0.9905422,7.648406e-05,2.968249e-09,0.004603553,5.952322e-07
KIPAN,0.00021888631,0.0016753782,0.00085201755,0.0017722028,0.00010322868,0.00034385856,0.0005172447,0.003060567,0.8156152,0.1522727,4.8515254e-08,8.264692e-05,0.0017256463,0.0037088282,0.002701885,0.0013448753,0.0004995775,4.9722394e-06,0.0009735963,0.0013261464,0.0014390874,0.004151712,0.005233892,3.9089206e-05,2.9246803e-06,0.0003337244,0.000107698004,0.00097203767,0.0004115092,0.001000539,4.5150326e-05,0.00017651767,0.0002450808,0.0018170521,0.85397744,0.12741539,1.3178995e-08,3.5367888e-05,0.0009642351,0.0022914517,0.0016010513,0.00073338446,0.00025088043,1.8266261e-06,0.00049743423,0.0007089525,0.00080035493,0.002505464,0.0032619827,1.5551688e-05,1.029193e-06,0.00016260972
UCEC,0.00033914446,0.005489657,0.011396725,0.01291953,0.002563572,0.0001102801,0.0027406248,0.004613418,0.0026866922,0.0037767566,1.6689601e-06,0.0010255057,0.0041058795,0.0027684143,0.0010099197,0.0005365361,0.00018217733,6.7968094e-06,0.0004251451,0.0006853644,0.0020930113,0.0073981313,0.0004491889,7.262756e-05,4.3369004e-05,0.93255985,6.66143e-05,0.0017805838,0.0037369446,0.0047019343,0.00067559246,1.9268515e-05,0.0006747083,0.0013956148,0.00063779537,0.0009916984,1.5352967e-07,0.0002190665,0.0012528413,0.0007648387,0.00022970156,0.00010294326,3.2592277e-05,7.38484e-07,7.577526e-05,0.00013707305,0.0005519947,0.0028612504,8.538627e-05,9.962492e-06,5.952678e-06,0.97898895
KIRC,0.004208894,0.0031278224,0.039369147,0.022148725,0.0038150426,0.0045515453,0.026463352,0.0030016429,0.07850526,0.19425917,0.040367972,0.025596663,0.0093265595,0.0035188985,0.00083591475,0.022861406,0.015280152,0.11381025,0.16998471,0.10195715,0.0048952624,0.0028854858,0.011236871,0.049232204,0.040834043,0.007925881,0.002446876,0.0016579786,0.029207598,0.017014587,0.0024177658,0.0028202303,0.019096337,0.0015722374,0.08354055,0.22892097,0.03482127,0.01870497,0.006098774,0.0017815782,0.00036279968,0.016048139,0.010925728,0.124125555,0.19623551,0.104587294,0.0029989516,0.0016378955,0.0077142105,0.04246925,0.036750674,0.0060422844
KIRC,0.00048414522,0.007687126,0.0109429415,0.0063640317,0.0017341918,0.0052849925,0.0010113715,0.004074016,0.30799636,0.6114808,8.434434e-06,0.00020347239,0.008446813,0.003937348,0.0010744372,0.0040774085,0.00038408014,4.5064266e-05,0.0011888574,0.0040402566,0.0027139587,0.008045358,0.0031299244,2.8170236e-05,0.00077243365,0.004844133,0.00025870727,0.0054126233,0.0071784104,0.004340464,0.0010081358,0.003773468,0.00052657543,0.0025284514,0.29086995,0.6563917,3.3630881e-06,9.682419e-05,0.005842446,0.0024757765,0.00060809054,0.0026511517,0.00019956946,2.0081141e-05,0.00064607675,0.0024877356,0.0016605855,0.00547521,0.0019019088,1.1772747e-05,0.00041914987,0.0032117933
BRCA,0.0022412955,0.013383867,0.31891027,0.009092163,0.04286486,0.003017766,0.016274756,0.11483152,0.015789252,0.017148154,0.0016399461,0.009973094,0.017894601,0.020592004,0.0038412698,0.12711969,0.107895605,0.004068245,0.010671631,0.065314576,0.005313748,0.044963475,0.0042477446,0.0023301137,0.001850562,0.018729798,0.001558307,0.01152956,0.34993172,0.0072177113,0.039419174,0.0022380305,0.012896036,0.11856848,0.012345604,0.014080368,0.0010795324,0.007695518,0.015949838,0.018156253,0.0028139427,0.13033034,0.11186887,0.0029392438,0.008262642,0.061969515,0.0040983506,0.042282913,0.0032282514,0.0015514494,0.0012521293,0.016736215
OV,4.7355927e-05,0.0018330764,0.17339772,0.008726412,0.011770865,0.0011970215,0.052022334,0.011575774,0.002046349,0.0073330873,0.022346135,0.043300852,0.0053295074,0.007798743,0.0056920713,0.16302863,0.03842684,0.0039482927,0.041263595,0.27420554,0.0013859946,0.0067183105,0.00030500253,0.0097463215,0.07347648,0.03307772,2.590024e-05,0.0013534825,0.17890307,0.006781786,0.010412881,0.00082274026,0.050042998,0.009230998,0.0013841788,0.0054059373,0.01900868,0.039746065,0.0038075224,0.006526498,0.004621493,0.17143647,0.03431986,0.0028424964,0.03631169,0.29927108,0.0009951883,0.0054521402,0.00018251645,0.007465761,0.07166269,0.031985868
BRCA,0.004822469,0.0024393199,0.38523924,0.018657036,0.0021952423,0.003108306,0.012609695,0.013132418,0.029712692,0.04061418,0.026573494,0.0055136643,0.04286594,0.0185894,0.0018749024,0.025559941,0.008604876,0.062410563,0.12368812,0.07538304,0.00930275,0.0068697976,0.019348513,0.023438457,0.029890366,0.0075554904,0.0024461234,0.0011562951,0.53099155,0.012546257,0.0008409229,0.0015334693,0.0065868134,0.0075504417,0.018948393,0.029819544,0.018420015,0.002588622,0.03266221,0.012000174,0.0007706655,0.017521761,0.0048609283,0.05320261,0.11801348,0.06381179,0.0056041465,0.0038022776,0.012315267,0.015204421,0.02205029,0.0047515333
KIPAN,4.8967646e-05,7.838374e-05,0.020057265,0.00804742,0.00018096024,0.0013830111,0.003351817,0.00024212616,0.004889735,0.005701549,0.17926472,0.0092315525,0.00012606512,0.00017592085,0.0052413787,0.0010579881,0.005494427,0.05840025,0.06312234,0.022235865,0.00029761967,0.0024969892,0.00041123203,0.10763096,0.50002944,0.0008020406,1.1634645e-05,1.9868234e-05,0.012188691,0.0043068333,5.249781e-05,0.0005480342,0.0014989295,7.3598174e-05,0.0023121,0.0028873072,0.16273677,0.005094881,3.4098935e-05,5.0059218e-05,0.0025479193,0.0004001141,0.0027314373,0.042090595,0.04669743,0.013990212,9.3917755e-05,0.001065834,0.00013664161,0.087560534,0.61058,0.00029004356
BRCA,2.00277e-05,0.00993663,0.045938484,0.002287988,0.037782595,0.0020840934,0.011774021,0.24636433,0.00042430824,0.0013290707,1.6074241e-06,0.0006481532,0.011299695,0.029772658,0.18824689,0.036203504,0.011377312,6.802423e-08,0.00036001854,0.0017259882,0.00066135987,0.3412816,9.392536e-05,1.1660793e-06,9.432416e-05,0.020290157,5.3944827e-06,0.005930272,0.030823415,0.001108838,0.027858581,0.0010782619,0.006788112,0.25818372,0.00014780734,0.00053852773,2.8986528e-07,0.00024177149,0.0067926976,0.021281809,0.19540903,0.025910653,0.0070215473,8.577432e-09,0.00012231113,0.0007402311,0.000269731,0.3945349,2.9506407e-05,1.9105518e-07,3.0034174e-05,0.015152348
