row_index,truth,exact__ACC,exact__BLCA,exact__BRCA,exact__CESC,exact__COAD,exact__DLBC,exact__GBMLGG,exact__HNSC,exact__KIPAN,exact__KIRC,exact__LAML,exact__LGG,exact__LIHC,exact__LUAD,exact__LUSC,exact__OV,exact__PAAD,exact__PCPG,exact__PRAD,exact__SARC,exact__SKCM,exact__STES,exact__TGCT,exact__THCA,exact__THYM,exact__UCEC,confidence__ACC,confidence__BLCA,confidence__BRCA,confidence__CESC,confidence__COAD,confidence__DLBC,confidence__GBMLGG,confidence__HNSC,confidence__KIPAN,confidence__KIRC,confidence__LAML,confidence__LGG,confidence__LIHC,confidence__LUAD,confidence__LUSC,confidence__OV,confidence__PAAD,confidence__PCPG,confidence__PRAD,confidence__SARC,confidence__SKCM,confidence__STES,confidence__TGCT,confidence__THCA,confidence__THYM,confidence__UCEC
35,PRAD,0.00013932875,0.0011360343,0.19680963,0.029271625,0.0007197781,0.0037158262,0.0044052815,0.0010897166,0.026949085,0.028735526,0.09450044,0.0025828204,0.0047449544,0.002132907,0.0003681811,0.0032164317,0.0021561696,0.29885688,0.0938532,0.05934571,0.0023589113,0.0014130939,0.008994329,0.06717391,0.062405087,0.0029251194,3.713626e-05,0.000767084,0.19567367,0.029901473,0.0007488414,0.0034960508,0.005042999,0.0010592102,0.027977094,0.027480919,0.087660015,0.0030534808,0.0044674,0.0019813827,0.00037938333,0.0028931322,0.0027262298,0.29873484,0.09788938,0.06014827,0.003368477,0.001909761,0.008329996,0.06648147,0.064881645,0.002910702
36,LGG,9.1279195e-05,0.000606008,0.0035216708,0.00025072615,0.00074939267,0.00012906134,0.33014944,0.0020753422,0.00011755149,7.356536e-05,0.009272767,0.6290114,0.0005242373,0.0006237669,9.983833e-05,0.0043588,0.005542629,0.0012378917,0.0010258397,0.005157263,0.00025286147,0.00026903738,3.4802408e-05,0.00020263418,0.0022693095,0.0023529218,0.0011118659,0.00019102459,0.0050816843,0.00050020294,0.00031185572,2.686527e-05,0.3274394,0.0019325241,0.00026412457,3.342325e-05,0.021488909,0.6305338,0.00025942342,0.0011235027,4.6090317e-05,0.0019043093,0.0016480611,0.00047021508,0.00095915736,0.0002444857,0.0007143492,0.00015668054,1.2344783e-05,0.00024084668,0.00085224136,0.0024526396
37,LUSC,0.0005215696,0.0026146946,0.00169119,0.0007185046,0.038190298,0.00061436114,0.0018537093,0.020792779,0.0002786355,0.00013169459,3.487288e-08,0.0001428831,0.012891727,0.039470952,0.37032765,0.012085086,0.013616085,3.1680734e-08,1.1492237e-05,0.0031499602,0.02948387,0.4352768,0.0002723218,5.6491448e-08,6.471496e-06,0.015857065,0.0001952912,0.002214319,0.00091689284,0.00020098896,0.028280687,2.8733632e-05,0.0010076863,0.025946092,0.00021387104,4.3925484e-05,3.4872873e-08,3.6755053e-05,0.0032846152,0.023565635,0.23041253,0.0060803043,0.003755926,3.1680717e-08,4.2406823e-06,0.0022741877,0.015997874,0.641709,0.0001277277,4.8011547e-08,2.8231264e-06,0.013699692
38,LUSC,0.0013440041,0.0060088285,0.016003639,0.0050469134,0.004343338,0.001875079,0.0059233364,0.07323762,0.0056710783,0.0013621151,4.3541394e-07,0.0009605749,0.03990849,0.10462593,0.47352502,0.05046255,0.03719839,5.7303127e-09,0.00079626887,0.01180675,0.0025271783,0.11928317,0.0060804016,6.30216e-07,2.603884e-07,0.032008007,0.0012469835,0.0025601874,0.011880131,0.003223947,0.001635138,0.00030020278,0.0067727687,0.0872398,0.0037908154,0.00035946173,4.3664238e-07,0.00077560684,0.18140142,0.13286138,0.29145786,0.038885806,0.10019851,5.727885e-09,0.00034732468,0.008705518,0.0009609907,0.089953214,0.014901775,3.4359874e-07,1.2156245e-07,0.020540167
39,BRCA,0.00016698471,0.0032750117,0.0849388,0.010786822,0.004990422,0.0044680447,0.0040292144,0.03122618,0.0087449225,0.0072803446,0.009493846,0.0019556903,0.01982538,0.020197362,0.0028486757,0.40509447,0.0949586,0.0024707364,0.06668552,0.15911594,0.003343423,0.0083969645,0.016642481,0.00580779,0.020735843,0.002520591,5.8029495e-05,0.0019335382,0.08323097,0.011978671,0.0055134892,0.004645508,0.0054280837,0.032024354,0.009883776,0.010039802,0.009839352,0.002559201,0.017676894,0.018853266,0.0029583527,0.37458324,0.102641836,0.0026636615,0.07188412,0.16045138,0.0063864286,0.011389397,0.019822165,0.007138041,0.024019836,0.002396554
40,BRCA,8.7012806e-05,0.00818922,0.0919846,0.0013924658,0.030591188,0.00039687342,0.19463119,0.047553845,0.0013621793,0.0018304134,0.00082334824,0.03448772,0.01249906,0.0067065298,0.005103287,0.38965532,0.031800076,0.0007492043,0.0083010215,0.059972707,0.001763366,0.009348677,0.0004133745,0.0009032632,0.0038949007,0.05555911,9.8679075e-06,0.0092226975,0.10161969,0.0005427266,0.03329101,0.00011981435,0.10910271,0.03945289,0.0009220258,0.0007056267,0.00059415004,0.06833139,0.013736599,0.0021346065,0.0011313852,0.47830582,0.016514204,0.00026158532,0.0046002874,0.07648295,0.00034531808,0.006361316,0.00018527868,0.0010267232,0.0016655606,0.033333827
41,UCEC,0.00013556905,0.00040238549,8.9636684e-05,6.9595095e-05,0.00024675307,0.00019438415,2.578438e-06,3.8785187e-05,0.00028548893,2.942959e-07,6.845372e-11,4.2494634e-09,0.00028049652,1.5711936e-05,9.68082e-05,6.2512693e-09,2.7641644e-08,3.2035666e-11,3.458214e-09,6.6930903e-07,2.2529657e-05,0.01309519,9.0091436e-07,4.7615138e-11,3.1044046e-08,0.9850222,7.513443e-05,0.00049277145,2.3105436e-05,4.9476846e-05,0.00025585934,0.00011437546,1.9152087e-06,2.2042252e-05,0.0001314191,2.2066148e-07,6.845372e-11,2.692395e-10,7.27848e-05,1.1689513e-05,5.096685e-05,1.3666968e-09,7.3458275e-09,3.2035666e-11,1.0096728e-08,4.5900575e-07,0.00012464565,0.0064015053,3.019067e-08,4.7615138e-11,1.3152331e-08,0.9921716
42,KIRC,0.00037769522,9.620318e-06,3.8561544e-07,7.701666e-06,8.3733767e-07,3.3510842e-06,2.2114598e-06,4.3790695e-07,0.022361998,0.9771951,1.1174663e-08,4.8877246e-07,3.3086717e-08,3.9857625e-07,8.201279e-07,1.8305494e-07,1.3415092e-07,2.989015e-08,3.5133156e-09,4.6442787e-07,1.6885155e-05,1.3026422e-06,1.4984876e-05,1.6196081e-08,4.102172e-07,4.62433e-06,4.3632517e-06,5.302182e-08,2.5602594e-07,6.317902e-06,1.0646486e-07,6.2668e-08,1.7769327e-07,1.6478299e-07,0.018387817,0.9815875,6.156823e-09,3.1329893e-08,1.4009328e-08,7.4309603e-09,5.629258e-07,3.4440312e-08,3.0843497e-09,5.5648797e-09,2.3107654e-09,6.255824e-07,4.9231626e-06,1.1972078e-07,6.2284003e-06,5.5344285e-09,4.541748e-07,1.2160305e-07
43,GBMLGG,0.00016054763,8.173879e-05,0.0004630694,6.8407455e-05,0.00051449245,2.8744613e-05,0.8217587,6.632166e-05,0.00041464533,0.0006049018,0.0030540966,0.16935076,5.6535773e-05,2.536983e-05,9.058087e-06,0.0002454591,0.0007017817,0.00034854366,0.00020405964,0.00021438558,0.000107046275,9.6845295e-05,1.4340606e-05,0.000276497,0.0002087098,0.000924943,0.00023211965,2.1249098e-05,0.00027368835,1.7748338e-05,0.0004929675,6.6625654e-07,0.85282177,1.8697345e-05,0.00018650004,0.00012997033,0.0009616094,0.14234899,7.914131e-06,3.907175e-06,1.5978312e-06,2.5597123e-05,0.00024413821,4.2932566e-05,0.00025576056,4.855181e-05,0.00011694421,5.003351e-05,2.3687373e-06,0.00018246935,0.0007939991,0.0007178689
44,ACC,0.9983193,1.1437031e-05,2.8290424e-05,1.1207199e-05,5.3786633e-05,9.897177e-07,1.0361349e-05,3.169849e-05,0.00052599545,7.6111737e-06,4.5935733e-10,6.5771826e-07,2.6224994e-05,0.0002475751,1.6747215e-05,1.2230097e-06,2.571499e-07,1.9679339e-10,3.4674144e-08,1.3020149e-07,0.0005141928,7.9454396e-05,4.4482886e-07,1.4740632e-09,2.7981105e-08,0.000112373586,0.99981254,4.1038612e-07,2.3111752e-05,2.2182057e-07,1.6347492e-05,3.6138879e-09,2.6376298e-07,1.4694797e-05,1.5122913e-05,4.2813326e-07,4.5934828e-10,6.832364e-08,4.3335984e-07,1.2199298e-06,3.3019256e-07,4.743544e-09,2.8952605e-09,1.9676415e-10,1.48790456e-08,1.5269842e-08,6.2691106e-05,4.3721444e-05,1.928145e-09,1.4487053e-09,1.4398991e-07,8.321008e-06
45,LUAD,0.023131344,0.008008705,0.0342368,0.0064156284,0.0029083185,0.02300129,0.011877718,0.022421619,0.16132726,0.026071632,4.1206245e-06,0.005989434,0.34314063,0.1367162,0.028323464,0.0100450255,0.0007731226,2.3230323e-05,0.00505239,0.07979806,0.0078785205,0.029751211,0.016838728,1.5448353e-05,0.00082384027,0.015426232,0.023131344,0.008008705,0.0342368,0.0064156284,0.0029083185,0.02300129,0.011877718,0.022421619,0.16132726,0.026071632,4.1206245e-06,0.005989434,0.34314063,0.1367162,0.028323464,0.0100450255,0.0007731226,2.3230323e-05,0.00505239,0.07979806,0.0078785205,0.029751211,0.016838728,1.5448353e-05,0.00082384027,0.015426232
46,BRCA,0.0006193427,0.00025350976,0.8699494,0.010661316,0.0053346334,0.00061025063,0.009973025,0.0037700392,0.0032599068,0.003531907,0.00034451074,0.006349017,0.0032429814,0.001032511,0.00047560208,0.008314283,0.0030468241,0.002221804,0.009161342,0.00564704,0.0009849947,0.0036853394,0.00040312557,0.0059165456,0.0008747427,0.04033596,0.00043691602,4.9234364e-05,0.94034654,0.0042291395,0.0036272234,0.00012704011,0.0033836113,0.0033709488,0.0013153683,0.00043241787,7.428374e-05,0.0011314347,0.0020890497,0.00027412167,0.00016175603,0.0032676947,0.0004286585,0.00021699096,0.0019479805,0.0006088525,0.00023265227,0.0029278889,7.591809e-05,0.0026814367,0.00011497801,0.026447827
47,SKCM,3.9000756e-06,0.00021565158,1.2087505e-05,1.1676178e-05,4.097295e-05,1.8878862e-07,6.0240936e-08,0.0027836233,4.3645426e-07,2.641109e-08,2.9715413e-10,6.047169e-10,1.6459342e-08,0.00012426637,4.1001294e-05,5.347478e-09,1.8013864e-08,2.3223719e-09,5.3097718e-08,2.7940274e-07,0.996705,5.332984e-05,1.9621353e-09,2.9000466e-09,1.7919536e-08,7.423842e-06,4.2249203e-06,0.0006034748,0.00022385675,5.558131e-05,0.0007813823,1.3243063e-06,6.4271404e-08,0.0022037837,4.4784338e-05,6.688249e-08,2.9715413e-10,6.047169e-10,6.19431e-08,5.175347e-05,0.00014855167,5.347478e-09,1.8013875e-08,2.3223719e-09,5.3097725e-08,6.4730506e-05,0.9942821,0.0011225059,1.9621353e-09,2.9000466e-09,1.4252659e-08,0.0004115302
48,STES,0.011981023,0.015486547,0.020345874,0.04439729,0.056141272,0.058098327,0.12694845,0.018926216,0.05669205,0.071417786,0.000102602025,0.010826613,0.006788913,0.04682464,0.016858611,0.0062493514,0.11036352,0.0009859104,0.0013842635,0.050216172,0.024113579,0.18853608,0.0136072645,0.00041308865,0.00085110305,0.041443564,0.009192684,0.01487246,0.024151752,0.045778867,0.042846363,0.015244007,0.145305,0.013854694,0.0727056,0.066277675,0.00012336664,0.008580471,0.0049311835,0.029316643,0.0111566,0.0041041886,0.079293385,0.00046720888,0.0023052485,0.057128802,0.0491624,0.22593611,0.024381729,0.00042639227,0.0013433663,0.051113814
49,LUSC,0.0011783367,0.008171158,0.006302876,0.0006073723,0.033688877,0.00022905067,0.0025229761,0.09530733,0.0014792843,0.00074419926,5.483096e-09,0.00012277429,0.08313095,0.06528568,0.55215114,0.028732281,0.011122107,2.3437174e-09,0.0004074075,0.0014042059,0.04817552,0.046169285,0.0005812744,2.079679e-08,1.8750941e-05,0.012467112,0.0001188526,0.009381776,0.0075890706,0.00039792425,0.05219638,9.710316e-05,0.002183384,0.11023459,0.0009743016,0.0015853024,5.4830442e-09,2.6022726e-05,0.037525732,0.038667697,0.6105418,0.0063650073,0.01059739,2.3420228e-09,0.0005267043,0.005819705,0.060470734,0.034525968,0.0001966029,6.6989845e-09,7.571515e-06,0.009970289
50,ACC,0.9999921,4.5837854e-08,1.9123412e-08,2.9876404e-08,1.9209124e-07,3.7070453e-08,6.800848e-07,5.850824e-09,3.9083284e-06,4.9093966e-08,7.2431015e-12,1.3844348e-07,4.1798933e-09,1.2961384e-07,1.616723e-08,6.923627e-09,3.6482145e-08,2.8058838e-11,9.079905e-10,1.0011533e-09,1.5976537e-06,4.186499e-07,1.7548263e-07,9.046048e-11,1.1463295e-10,4.1441064e-07,0.99998015,5.126423e-10,2.4275431e-08,9.2857444e-10,7.230831e-08,7.378154e-11,4.3205162e-07,4.3816104e-10,1.3771785e-07,9.136632e-09,7.205492e-12,2.981869e-08,2.9252493e-11,1.15903e-09,2.8536132e-10,3.9067194e-10,2.9282665e-08,5.222095e-12,5.7761573e-10,7.011467e-11,1.8880046e-05,2.522777e-07,9.80726e-10,5.930197e-09,3.061585e-08,6.6820642e-09
51,BRCA,0.002541813,0.010706448,0.28009233,0.07886039,0.014023907,0.0118234595,0.026871603,0.017551595,0.07244401,0.042403586,0.0017201137,0.014774806,0.02487313,0.038610913,0.011640412,0.06929147,0.048986975,0.0030801545,0.07316405,0.051392373,0.028531764,0.011194795,0.020622706,0.021482814,0.0097600585,0.0135543775,0.0008043581,0.008024199,0.20460305,0.07632145,0.00550573,0.010660725,0.028140333,0.020643627,0.05573863,0.04742799,0.001845474,0.00755164,0.016094573,0.04231627,0.015834006,0.07541664,0.17306885,0.0028300842,0.0506382,0.040766932,0.012062859,0.017631222,0.01758581,0.0074069835,0.054491024,0.006589387
52,KIRC,9.402404e-05,1.7725726e-05,0.0005121377,0.0008926311,1.4132438e-05,0.000111131994,0.00013525833,3.204105e-06,0.3119498,0.651227,0.008852803,0.00024299318,6.8587187e-06,1.3210689e-05,4.2379493e-06,9.210351e-05,7.902289e-05,0.015518019,0.00064412423,0.0001474535,0.00011434792,1.4103401e-05,0.0006826091,0.0045293705,0.003955816,0.00014585997,2.2564713e-05,1.2848351e-05,0.00033374518,0.00035513807,7.53659e-06,0.00010535956,0.000107672815,1.989055e-06,0.4085551,0.57462984,0.0036897047,3.1102478e-05,3.796748e-06,1.1411683e-05,5.848012e-06,0.00016682078,2.9273804e-05,0.006877503,0.000258904,0.00011448398,9.916378e-05,1.4035344e-05,0.00046277125,0.0008363188,0.0031567137,0.00011027735
53,GBMLGG,0.0009643419,0.001498658,0.0046965787,0.0062371786,0.02010287,0.0031337158,0.66272247,0.004346252,0.008627625,0.00350832,8.4955966e-05,0.039202254,0.004622147,0.007004244,0.0024048095,0.0010703522,0.02447002,0.00032215638,0.002106385,0.01682152,0.005179825,0.03326923,0.00038862083,0.0003554554,0.0004567047,0.1464033,0.00090444996,0.0036434398,0.0040244996,0.008752126,0.018097984,0.00043730735,0.3811917,0.005824968,0.008884205,0.0051764455,8.8421795e-05,0.031265114,0.004889717,0.010300505,0.0033260726,0.0011777653,0.010721208,0.0002988025,0.00064778875,0.011556455,0.0022707416,0.04931798,0.0006567639,0.00013465615,0.00020443091,0.43620646
54,UCEC,0.00018582208,0.008865771,0.00010560244,5.939667e-05,0.59221303,0.0028953934,0.00015516642,0.0017090678,0.00015321549,1.0380677e-06,8.400257e-09,6.629607e-08,9.632563e-05,0.00013835896,0.00096899644,2.3790773e-07,1.8810646e-06,2.1114312e-08,5.1445255e-07,2.5904563e-07,0.00016899279,0.08580496,3.862148e-07,1.5907236e-08,5.1296706e-07,0.30647504,2.5447363e-05,0.00059972453,9.3482544e-05,7.073103e-05,0.62320447,0.0092974035,0.0010958508,0.00318789,0.00012365777,3.9966044e-06,8.400257e-09,7.423549e-08,8.521313e-05,0.00011480559,0.0020988141,2.7872173e-07,3.5230305e-06,2.1114312e-08,5.2678e-07,2.3044865e-06,0.00033891134,0.1264131,3.5802296e-07,1.5907236e-08,1.885452e-06,0.23323753
55,PRAD,0.0028119911,0.0066689774,0.08344831,0.027169026,0.0055928766,0.0056333966,0.056016583,0.002390538,0.018425219,0.015545349,0.07357914,0.0089092385,0.008023194,0.004249063,0.0014424268,0.022314744,0.034564096,0.29323286,0.042069737,0.17879263,0.012433844,0.0057337065,0.009480352,0.026925212,0.022717241,0.031830147,0.00034903956,0.0075862682,0.08545952,0.02682114,0.0030605483,0.006038097,0.040322095,0.0016471929,0.018439181,0.013460475,0.056057468,0.0025371872,0.00729749,0.006862987,0.0012026154,0.027305195,0.017402269,0.2536196,0.06943504,0.21097024,0.0074612168,0.0035538315,0.0032353508,0.0092445575,0.052394394,0.06823707
56,BRCA,0.00016664238,0.0068366714,0.48487318,0.08912819,0.0027246384,0.00360836,0.033241395,0.026385814,0.0069313436,0.011667826,0.003270467,0.020550292,0.012790803,0.011642871,0.01938516,0.046812292,0.008051917,0.009030144,0.058661357,0.036289822,0.003085845,0.012140917,0.0052909246,0.013612624,0.015721736,0.05809878,2.2509223e-05,0.0021523028,0.7025918,0.037682842,0.0020839036,0.0007395335,0.013274519,0.032943133,0.0027553455,0.0125872465,0.0017233102,0.0054215267,0.014892599,0.0024685634,0.013610943,0.049863268,0.0021345422,0.00500896,0.015933622,0.018263875,0.0006853276,0.004556912,0.0017561113,0.017512789,0.0041102865,0.035224225
57,BRCA,0.00010554738,0.0012595124,0.052468766,0.0146012055,0.0029212828,0.006259916,0.021058,0.0068373806,0.009825278,0.01698084,0.06606991,0.0073975027,0.01968597,0.012311119,0.0009515233,0.030808609,0.008988429,0.17803742,0.3094934,0.13193633,0.0033853783,0.0022931949,0.010531562,0.038874242,0.039724804,0.0071928767,3.6597205e-05,0.0008236463,0.04859906,0.0145370485,0.0030111193,0.005217397,0.022467587,0.007308642,0.009923652,0.018838648,0.060411118,0.008347628,0.017580584,0.010655442,0.00096219464,0.028730402,0.010770738,0.17308754,0.31590295,0.1301805,0.0052382597,0.003172578,0.0103297,0.045612678,0.0413205,0.0069338176
58,STES,1.1127158e-05,5.9814005e-07,0.0056122662,7.8165765e-05,0.00078798004,2.191086e-06,3.497496e-07,5.3872682e-08,2.8123181e-06,1.10195435e-08,3.753042e-09,1.2150346e-08,2.1644215e-07,5.534949e-05,1.0370355e-06,6.0983524e-08,1.293843e-07,4.0045084e-08,3.890658e-08,4.985726e-06,4.9341037e-07,0.9920481,4.7984304e-05,3.5284107e-09,0.001341899,4.1664484e-06,2.179253e-06,3.042983e-08,0.020152034,1.16967385e-05,0.031227337,2.1910598e-06,3.497496e-07,5.3838892e-08,1.0709221e-05,1.1019545e-08,3.753042e-09,1.2150346e-08,2.1644213e-07,5.5349054e-05,1.0370354e-06,6.0983524e-08,1.293843e-07,4.0045084e-08,3.890658e-08,4.985725e-06,5.892282e-07,0.80766916,4.7984304e-05,3.5284107e-09,0.14081317,6.155836e-07
59,KIPAN,0.00087714614,3.4838451e-06,1.1401903e-06,2.0934986e-06,1.396948e-06,2.6490827e-07,9.021295e-06,3.1121028e-06,0.97446674,0.024554014,1.6400582e-08,6.787944e-06,4.2724344e-07,2.9657e-06,2.3280952e-06,4.070702e-06,1.24221115e-05,1.3338649e-08,5.019318e-07,1.6860918e-06,1.8360024e-05,1.2229156e-05,4.5229835e-06,3.546575e-08,2.6964582e-08,1.5263273e-05,0.0010763761,4.5759555e-07,1.0890932e-06,1.6387494e-07,2.2092289e-07,1.1884356e-07,8.232342e-07,5.3499065e-07,0.9814888,0.01739794,1.6316438e-08,2.165317e-06,2.5654696e-08,2.0802331e-07,6.3251247e-07,1.4244544e-07,1.3490527e-06,8.723467e-09,8.0410274e-07,2.0837247e-06,2.3208515e-05,1.4987216e-06,3.3637951e-07,2.4887978e-08,2.6919077e-08,9.1289166e-07
60,UCEC,0.00011057801,0.0012263182,0.001855632,0.004211659,0.0048772553,2.497018e-05,0.0021934698,0.0007015295,0.0003394871,0.00044969737,3.7028084e-07,0.0005052852,0.00061545824,0.00029572748,0.00011349522,0.00031652235,0.00015118126,5.613531e-07,6.640622e-05,0.00017967598,0.0009961508,0.005066268,1.2261716e-05,1.5969854e-05,6.022087e-06,0.9756681,0.0004695477,0.0012474019,0.000983952,0.0028731634,0.0029523445,1.2296361e-05,0.0030421312,0.00093591335,0.00018733786,0.00035889185,9.566437e-07,0.0008730412,0.00020316595,0.0005984165,0.0001540917,0.00013701963,3.201639e-05,2.3365756e-07,0.00021119525,7.775433e-05,0.0018830391,0.0045121894,1.3672211e-06,9.891816e-05,2.0829642e-05,0.9781328
61,KIRC,0.0025017147,0.0005464155,0.008110899,0.0031524773,0.0019622839,0.0006959801,0.01060549,0.000504813,0.08754762,0.73535734,0.00905363,0.01120389,0.00033233655,0.00027234494,0.00016209522,0.0045320075,0.00782942,0.01633273,0.076016605,0.0042347577,0.0029599709,0.0009293525,0.0017339644,0.008898349,0.00046682282,0.0040567094,0.00081308145,0.0001256358,0.008663238,0.0021055604,0.001154698,0.0007220526,0.00983961,0.00024649454,0.09031565,0.772281,0.003975741,0.004086979,0.00012268682,0.0001286444,0.00010721018,0.0016419565,0.0028527176,0.0019229605,0.07515494,0.0049562836,0.0065713576,0.0007118984,0.0021799759,0.006149987,0.000535873,0.0026338182
62,KIRC,0.00029429226,0.0009758885,0.00076918624,0.00079851516,0.00056868943,0.0007499482,0.0003299787,0.00024377779,0.38737953,0.6008347,1.5459228e-06,9.2903254e-05,0.00040532267,0.00057828217,0.00019055042,0.00073334295,6.257599e-05,1.1780952e-05,5.8265272e-05,0.00028834297,0.0013610176,0.0015025515,0.0006679919,5.8147407e-06,7.137861e-05,0.0010237573,7.333033e-05,0.00046943192,0.00033401625,0.00029714906,0.00026354444,0.00016142368,0.000106271415,0.00010477395,0.39076158,0.6035364,4.8090317e-07,2.1689057e-05,0.00022516244,0.0002219741,7.3722884e-05,0.0004522873,1.04473565e-05,3.905983e-06,9.514457e-06,0.000107150605,0.0008367394,0.0006958377,0.00069086475,1.6164109e-06,6.3710686e-06,0.0005343026
63,BRCA,0.0024374663,0.011519704,0.31362623,0.008421665,0.04185023,0.0031622632,0.017560922,0.12634599,0.017889934,0.018674506,0.0018406201,0.009268419,0.018322121,0.01809531,0.004093049,0.12457485,0.10920898,0.0040097404,0.01031889,0.060001843,0.005037337,0.046978038,0.004835324,0.0022082967,0.0014913615,0.01822693,0.0024374663,0.011519704,0.31362623,0.008421665,0.04185023,0.0031622632,0.017560922,0.12634599,0.017889934,0.018674506,0.0018406201,0.009268419,0.018322121,0.01809531,0.004093049,0.12457485,0.10920898,0.0040097404,0.01031889,0.060001843,0.005037337,0.046978038,0.004835324,0.0022082967,0.0014913615,0.01822693
64,OV,8.011473e-05,0.0016701013,0.2119701,0.00441215,0.013131951,0.00078630104,0.03407172,0.009087042,0.0032659566,0.009988663,0.018946543,0.046090137,0.0025640242,0.004243772,0.0049077715,0.27632812,0.04172258,0.004616202,0.031391125,0.18184489,0.0009315263,0.0054836646,0.00024660805,0.008410449,0.058366984,0.025441578,1.6337368e-05,0.0009173698,0.19847313,0.00063222414,0.005431586,0.00023049738,0.014525933,0.004987718,0.0017763173,0.0114790015,0.01308566,0.021294618,0.0014498116,0.0023855702,0.0025559654,0.22780742,0.04030536,0.0014627929,0.025211671,0.25644225,0.00035805287,0.0039740694,7.281029e-05,0.0039986824,0.14625676,0.014868446
65,BRCA,0.002010178,0.0015329394,0.58899575,0.017153254,0.0021291594,0.0021986829,0.013791355,0.0087883305,0.029669976,0.026347516,0.015162693,0.0054374365,0.026088359,0.011882054,0.0011595393,0.015287426,0.0058661937,0.055712305,0.06562269,0.03796373,0.006130955,0.005670743,0.016071916,0.016931742,0.014488076,0.007907009,0.0005231835,0.0013114583,0.6362929,0.015292015,0.0012688133,0.002032382,0.006948332,0.0059129265,0.024463138,0.011645842,0.005820351,0.0022265818,0.027108712,0.009813145,0.00076427264,0.017317476,0.0019306757,0.034251813,0.11290763,0.043637924,0.001456647,0.0048025814,0.0054670377,0.005511249,0.01421535,0.0070775254
66,KIPAN,1.2486192e-05,9.7409575e-05,0.021616144,0.0085677,0.00021035661,0.0013846279,0.003579601,0.00031452609,0.005068383,0.0063059195,0.17921741,0.0068300418,0.00014196844,0.00022439237,0.0052639158,0.0011963457,0.005799017,0.05670422,0.06284357,0.022434067,0.000273167,0.0025184634,0.0005397816,0.10738495,0.50076973,0.0007018273,1.4224467e-05,9.416022e-05,0.021869954,0.009115145,0.00023067344,0.0013208895,0.003849441,0.00039966614,0.0050831656,0.0068656714,0.18124726,0.008008039,0.00015734545,0.00026901535,0.0053084507,0.0011923957,0.006661951,0.05723742,0.06304046,0.021672307,0.00037433006,0.002566361,0.0006383495,0.10814873,0.49395576,0.0006788774
