true_class,true_rank,top1_class,top1_probability,margin,entropy,correct
KIPAN,1,KIPAN,0.8935885027434369,0.8178944565862846,0.47960728209209164,True
PRAD,3,COAD,0.29296748858227695,0.1703866812679679,2.51755874904973,False
STES,5,KIPAN,0.1341039045999051,0.0455650200898728,2.942116921385256,False
LAML,1,LAML,0.3166083534343863,0.18872083061148562,2.401957533608366,True
LUAD,14,SARC,0.1966480972796822,0.07618849387489869,2.8398140519336694,False
KIPAN,1,KIPAN,0.202866883905343,0.029564234070884737,2.677867353195376,True
KIPAN,2,LIHC,0.2859036412363191,0.094996321077086,2.3483817053078937,False
DLBC,5,LUSC,0.8010625899235575,0.6306967164237784,0.6170411935154646,False
BLCA,1,BLCA,0.6658273485370012,0.5709689544236105,1.3775829388298673,True
LUAD,1,LUAD,0.452125573770302,0.12119815409050966,1.6108557846181106,True
KIRC,1,KIRC,0.3473307309990333,0.21356735356944845,2.430572872388943,True
SARC,5,TGCT,0.24194199387599513,0.14378463798279995,2.7226196235280926,False
KIRC,3,PRAD,0.19247141018869465,0.01622414550020196,2.708484688185934,False
COAD,1,COAD,0.688751861540728,0.5208018012090897,1.2161253096705882,True
COAD,1,COAD,0.7776860999032347,0.707377177915614,1.0723243669478195,True
LUSC,1,LUSC,0.4562431524154626,0.3041692939040329,1.8388921958592293,True
HNSC,2,LUSC,0.8024892150992458,0.6969602722596437,0.7388891813829704,False
COAD,1,COAD,0.8650692618633838,0.8280954542561273,0.7249375197820973,True
KIPAN,12,THYM,0.5745785202997383,0.47383378916042157,1.5673369094466916,False
PCPG,3,SARC,0.19727362225796954,0.11406028629520862,2.813839065298682,False
STES,1,STES,0.5488292256911214,0.3138622608734877,1.4738149155151488,True
BRCA,4,LAML,0.17640337449381088,0.040340170496119626,2.5021711169691234,False
TGCT,1,TGCT,0.16748530499811706,0.08165751819457437,2.8966283628314033,True
THCA,1,THCA,0.7757652898402742,0.7489739094657855,1.1781872585955344,True
GBMLGG,12,PCPG,0.168969727565451,0.04166975789134092,2.789513215006462,False
BRCA,2,UCEC,0.4301128897567098,0.08799557482707626,1.676534357136528,False
KIPAN,1,KIPAN,0.7230993890680437,0.6677083882659628,1.3468315413971037,True
SKCM,1,SKCM,0.8449829376927038,0.8014105005210306,0.8051096349737143,True
BRCA,4,UCEC,0.2717102391308019,0.006316840470322216,2.296799355527133,False
KIRC,1,KIRC,0.24139653460303673,0.11008116066584295,2.6604794088034978,True
COAD,1,COAD,0.7429454442587006,0.6687696620989271,1.1828445621260504,True
THCA,4,LAML,0.26591885495121126,0.007097303975499403,2.0543423706514266,False
LUSC,1,LUSC,0.9483301488856974,0.9354553742112244,0.31243365482690244,True
BRCA,1,BRCA,0.28366387016723665,0.1561874158184706,2.3741953441582444,True
GBMLGG,2,LGG,0.5465297088727143,0.192693939457951,1.2164371518987462,False
LAML,1,LAML,0.21914311478832077,0.009938344688412842,2.0456062992945228,True
OV,3,BRCA,0.12802523243401426,0.021139360747735036,2.9315654863791325,False
HNSC,1,HNSC,0.3644427921233743,0.22129215413638928,2.212812675362087,True
LGG,1,LGG,0.7270580653816177,0.48359053180903083,0.7432565385993993,True
GBMLGG,2,UCEC,0.15399809474233453,0.0372113854557735,2.805024662414276,False
LUAD,3,LUSC,0.28492557022787335,0.046974602659647036,2.096890737461723,False
LIHC,1,LIHC,0.2158072391067326,0.09302460928552654,2.82485992685018,True
LAML,2,THYM,0.6040709995886124,0.4836809239562805,1.4479831380069967,False
KIRC,1,KIRC,0.7535371156913856,0.5818035743569262,0.9083087605920789,True
LUSC,1,LUSC,0.7735729943791241,0.6856995855118726,0.9657980263911891,True
THCA,1,THCA,0.9011403955114722,0.8853442593358594,0.5963635684531026,True
STES,11,TGCT,0.11067093383502905,0.004772446501810065,3.033189389088833,False
LUAD,1,LUAD,0.228026115754535,0.0755074699715447,2.435956293553271,True
STES,2,UCEC,0.41026233261021805,0.10544752723615058,1.3003235104166864,False
PRAD,1,PRAD,0.31307856762829994,0.21478430475607502,2.579492116157849,True
PRAD,1,PRAD,0.13968229669456028,0.013660341868589054,2.7099894267696856,True
STES,1,STES,0.2931731839411324,0.07954492893951337,2.182051242619922,True
PAAD,1,PAAD,0.2932282333592282,0.17354659412900741,2.480251151393335,True
BRCA,2,CESC,0.15955609768584836,0.005182415469585838,2.738784736139217,False
HNSC,1,HNSC,0.3550698385088533,0.05918776368745554,1.8660092222095295,True
KIPAN,13,LIHC,0.3108815494594408,0.2136473915094847,2.5118371009998866,False
BRCA,1,BRCA,0.9317257301014938,0.9190182228862124,0.423619978991424,True
SKCM,1,SKCM,0.8917288169327406,0.8753936130373623,0.6384471774729837,True
STES,1,STES,0.6466640936382503,0.5513225450840358,1.4680702970838087,True
UCEC,1,UCEC,0.7117439128991998,0.477676316731404,0.7861991069460055,True
STES,2,BRCA,0.22345729243767862,0.06626565775628035,2.5817741714580706,False
LIHC,11,THYM,0.12341279272970505,0.0030681190367532474,2.908769699427064,False
HNSC,3,BLCA,0.34648058249909686,0.17375079013724606,2.0674956250968473,False
CESC,15,KIRC,0.10853197849738382,0.011349893770777497,2.967470409584437,False
SARC,6,PCPG,0.17525215980717287,0.010382980424497201,2.4346315077515435,False
THYM,1,THYM,0.49067237795949636,0.3130447961110153,1.6107348949245783,True
THYM,1,THYM,0.49067237795949636,0.3130447961110153,1.6107348949245783,True
PCPG,1,PCPG,0.1795493907497735,0.028684674848660052,2.678523483769064,True
BRCA,1,BRCA,0.8416306148810675,0.8130506036927723,0.8611307338765466,True
STES,2,HNSC,0.3036321199325895,0.09742628345171858,1.978756183710708,False
STES,1,STES,0.6199718512366101,0.4506544026371345,1.4252729602354712,True
PCPG,1,PCPG,0.13096443812491784,0.0071643215683304395,2.787236044700172,True
LGG,1,LGG,0.5346480859509938,0.3219419930135492,1.6203492952612089,True
GBMLGG,1,GBMLGG,0.16308294512662763,0.05430470002723674,2.807583885538194,True
TGCT,3,SARC,0.15524134390484784,0.06451401260165947,2.9109622659384273,False
KIPAN,1,KIPAN,0.5711586818916828,0.4865846567809904,1.7085109166541288,True
KIPAN,3,PRAD,0.17325839105810445,0.05490558501144226,2.715496714840568,False
COAD,1,COAD,0.9109756759445331,0.8807122152761004,0.49899496343290267,True
LAML,1,LAML,0.6277496857662096,0.5303515977177485,1.5453729452484783,True
BRCA,4,LAML,0.16726087989810529,0.0008725971482280992,2.444534561169141,False
PRAD,7,BRCA,0.18280671999795148,0.0242915904712189,2.7292569719995448,False
THYM,4,PCPG,0.29183954376741655,0.09124533949715799,2.11652024903462,False
PCPG,4,THYM,0.33898193498545665,0.11795013403307383,1.953410024893037,False
THCA,1,THCA,0.7475133275548268,0.6985398915177914,1.2266038993795578,True
LIHC,14,KIPAN,0.11539083694218293,0.02025415874740913,2.9456171129060724,False
PRAD,3,PCPG,0.2227201942458648,0.033800212778023586,2.370514122639389,False
UCEC,18,PCPG,0.13396106180036357,0.05070347902170945,2.8925612370453604,False
STES,1,STES,0.8271187534801316,0.7723243523864404,0.7815253562478334,True
PRAD,1,PRAD,0.23549883767050236,0.08676101525021995,2.445387573684106,True
TGCT,1,TGCT,0.35885948159972825,0.2642028869291011,2.4934148884849647,True
OV,1,OV,0.37503213876180713,0.2622365006502716,2.38847497760641,True
HNSC,1,HNSC,0.3515039586405174,0.02879962002276626,1.8842993694827845,True
LUAD,3,LIHC,0.5623461249681267,0.4190791578342209,1.6275204971281874,False
OV,14,PRAD,0.23864054392689787,0.13802673618374123,2.697294604033399,False
BRCA,1,BRCA,0.4615211233018147,0.34881987029200623,2.209003246671515,True
SKCM,1,SKCM,0.7982384038692764,0.7217600393537285,0.8336462254102883,True
BRCA,1,BRCA,0.1584480713667828,0.022185966523582956,2.6725968635540704,True
LUSC,1,LUSC,0.7085004904998289,0.5931041123545707,1.1482658633297953,True
OV,6,LUSC,0.16436566285292945,0.03591732653011351,2.5734974894817757,False
OV,1,OV,0.38452177482133976,0.3069749949980859,2.361857801456915,True
STES,1,STES,0.9457064781056899,0.9290877243572454,0.3252351311431135,True
SARC,1,SARC,0.3306496392773658,0.16492883615124573,2.4072485114337367,True
COAD,1,COAD,0.5305893908197726,0.45339046232129715,2.0150322586505776,True
KIPAN,1,KIPAN,0.867788639288721,0.8230681334929313,0.692026804658027,True
LIHC,5,COAD,0.15699743789923615,0.059959035672520186,2.85389792068201,False
KIPAN,5,STES,0.1361028296059551,0.045869031474781274,2.82956375538707,False
KIPAN,1,KIPAN,0.31394948713253834,0.21431535451841568,2.572910423272762,True
GBMLGG,2,LGG,0.582387146808449,0.2530699957363707,1.09794472042326,False
GBMLGG,1,GBMLGG,0.18820393740583413,0.04584816257802313,2.6846591574631655,True
PRAD,1,PRAD,0.16372746694245166,0.062439957544597524,2.8993212593440987,True
SARC,4,PRAD,0.1935972450308104,0.06691245831283099,2.815397649696313,False
PRAD,4,PAAD,0.16257021250031653,0.03962442762830458,2.834829794207482,False
BRCA,8,SARC,0.12987103183632812,0.01240444844868345,2.922880326344494,False
BRCA,1,BRCA,0.6617655448482384,0.6145226629072618,1.583618892232808,True
LIHC,1,LIHC,0.11343977562894034,0.016367802629780825,3.0105821768333856,True
COAD,1,COAD,0.7938310064670612,0.7457487767675933,1.011055312665115,True
THCA,1,THCA,0.9174275561938147,0.8941255178117369,0.4808237548099102,True
PRAD,1,PRAD,0.13784486005627658,0.021983466963110543,2.8642243436771104,True
BRCA,9,PCPG,0.2972614945895988,0.08783717987511389,2.1318042021909966,False
BRCA,4,SARC,0.17535866618344056,0.0220957545175475,2.720849614038198,False
GBMLGG,1,GBMLGG,0.2934277525101981,0.17906996896708208,2.6298125343201826,True
OV,1,OV,0.2801376175428212,0.06863375474298969,2.1025097302000546,True
LUAD,1,LUAD,0.6017892582708032,0.20384036227745345,0.674696043812898,True
KIPAN,2,STES,0.1739763411794119,0.00011311471093536363,2.5944444481984466,False
KIRC,1,KIRC,0.28151982039493206,0.17545746399121837,2.6479191737161485,True
TGCT,7,SARC,0.1178294634547579,0.03446961385285671,2.962353637042245,False
KIPAN,3,BRCA,0.20050255078713697,0.06214132171820039,2.395864238764313,False
GBMLGG,1,GBMLGG,0.6014340163685784,0.27057332879395934,1.0067026761142386,True
BRCA,1,BRCA,0.2109279308416477,0.0028048155363026572,2.4963888613338745,True
GBMLGG,1,GBMLGG,0.6448111972907897,0.3853584135964539,1.0868828307729528,True
OV,5,LGG,0.12835888810398025,0.004823714587080891,2.747605253434527,False
THYM,2,PCPG,0.4255898865143128,0.2420247905967641,2.0339556155829897,False
BLCA,5,STES,0.24816616117158752,0.14829244606628245,2.5931762958658733,False
OV,1,OV,0.20354824366095547,0.006999045303657109,2.423337419440948,True
LAML,12,SARC,0.17340326790659216,0.008283063999320245,2.627577385539825,False
OV,1,OV,0.2415658671933234,0.08250686998867662,2.6637970499054178,True
HNSC,1,HNSC,0.23311615692661555,0.08591675468052992,2.3852465468092436,True
PCPG,1,PCPG,0.3362430906373966,0.19904051306381104,2.1742247964407873,True
THCA,1,THCA,0.8878167430410068,0.8637796254725709,0.6132865303425568,True
SKCM,1,SKCM,0.8616367109274846,0.7461032615544735,0.4842979016845026,True
LIHC,1,LIHC,0.45294594693524176,0.3713954979304877,2.2256001008296518,True
LGG,1,LGG,0.5755969661260926,0.21649827722894832,1.0300445749779514,True
CESC,7,PAAD,0.19068984081289655,0.022136255395226456,2.6601146564764395,False
LUSC,1,LUSC,0.9911762386867259,0.9875708257013417,0.06247550921216627,True
PRAD,1,PRAD,0.13500407622611824,0.0015133321604124672,2.7919027092532533,True
KIPAN,1,KIPAN,0.4161791063812161,0.007275908937865783,1.4969353690490494,True
COAD,2,STES,0.1455797029423963,0.06582717251103813,2.894924776370045,False
CESC,6,UCEC,0.08909633242962631,0.010339796812752544,3.1201335831847063,False
SKCM,1,SKCM,0.9986092244826935,0.9974430801673239,0.011503921967107646,True
UCEC,3,PRAD,0.24956483119096023,0.06399240102372977,2.2780385282395565,False
HNSC,1,HNSC,0.774439683963512,0.6611613422060583,0.7752489779483801,True
LAML,13,GBMLGG,0.11979644366253253,0.016057982532334147,3.0133132718938285,False
SARC,3,CESC,0.13174922531169347,0.03201166483739239,2.8928717791214664,False
LGG,1,LGG,0.680129536511532,0.3966023325739042,0.8115652514532562,True
STES,20,PRAD,0.09812218679603599,0.0018526913111583665,2.9654308525164472,False
HNSC,17,KIPAN,0.12760932791087526,0.009060166809932019,2.8638990578509276,False
BLCA,3,UCEC,0.2505186386757856,0.13464788493752805,2.6363290387382587,False
UCEC,1,UCEC,0.9475519829585635,0.9248339194871765,0.29057811972039993,True
PAAD,11,CESC,0.12024017600838662,0.01786596243681296,2.8296719491428863,False
KIPAN,1,KIPAN,0.573637893587771,0.2646554666271202,1.2510194147567872,True
LGG,1,LGG,0.684753629349967,0.4304207393449488,0.9094195691974362,True
COAD,1,COAD,0.3568828531082432,0.289162385333759,2.5434150605309935,True
THCA,7,PRAD,0.15367341099036372,0.0004719793814190465,2.389885917349455,False
GBMLGG,4,OV,0.3814402288859944,0.28724913788679407,2.4008592147490146,False
KIRC,1,KIRC,0.24293891950470314,0.1057037536913967,2.702025038515891,True
STES,1,STES,0.6551552272826986,0.5171336568512876,1.1486330747684292,True
KIRC,1,KIRC,0.7388073898458232,0.5140750028259032,0.7775376542587101,True
SKCM,1,SKCM,0.9765847770584201,0.9703271201096275,0.16464028166140524,True
COAD,6,STES,0.31649440957326797,0.04704693023759193,1.9560945887521228,False
SARC,2,OV,0.45743533109653817,0.3338526579658773,2.1349079084729596,False
HNSC,1,HNSC,0.30560155325495925,0.12836577909741007,2.112084723646949,True
BRCA,1,BRCA,0.4340903687243312,0.353973986317368,2.2937830844198315,True
STES,24,PCPG,0.12554158783344288,0.0242008800262712,2.909828349913766,False
UCEC,2,COAD,0.8928564266813673,0.80665195504833,0.4105850357995936,False
BRCA,1,BRCA,0.31225426268851064,0.11961126018574597,2.4551385781719826,True
BRCA,1,BRCA,0.13983007030949474,0.00900591926345709,2.7440089414085183,True
STES,1,STES,0.38834917557327453,0.22555932409585708,2.1936008279359314,True
BRCA,5,PRAD,0.14303536473341605,0.0484041116467919,2.932877111562847,False
STES,1,STES,0.6020707569142918,0.3782037100465919,1.1335268259368583,True
UCEC,5,BRCA,0.3294849700476235,0.1993384930075163,2.385967691363784,False
BRCA,2,COAD,0.17804304602514492,0.020267545433682754,2.4046818000832086,False
THCA,1,THCA,0.8144138953472754,0.7896320947899141,1.0137195011957838,True
LUSC,2,HNSC,0.47782219092157424,0.34472920289204584,1.8399692774758942,False
HNSC,2,UCEC,0.2736564946966274,0.08158520079681655,2.2761896501978933,False
SKCM,1,SKCM,0.914801547472714,0.883975086437215,0.45207932892449304,True
LUSC,1,LUSC,0.7956565283258243,0.757914406908347,0.9488499120296506,True
PAAD,15,PRAD,0.22853500273274166,0.1347844501746415,2.778645419168169,False
BRCA,1,BRCA,0.7860602974855233,0.7329122013090676,1.1004775346830955,True
KIRC,2,KIPAN,0.3910511515244315,0.012334076926363513,1.7154070898311387,False
CESC,2,BLCA,0.5299076383991215,0.3145600525296556,1.574793570247922,False
KIRC,1,KIRC,0.5039530339553668,0.2100557661178279,1.5812074964116714,True
PAAD,1,PAAD,0.2895470654699796,0.09520501721261296,2.5002008963575713,True
STES,1,STES,0.30805481732647927,0.19978307557155614,2.427725103387202,True
CESC,2,BLCA,0.5909138272094273,0.2597618939207996,0.9830505821589992,False
PCPG,4,KIRC,0.28846101757463505,0.12042304374386978,2.3232579302013328,False
BRCA,5,OV,0.22919216976799228,0.026012627834397284,2.3755860959683286,False
COAD,1,COAD,0.808842834514857,0.7651041938482497,0.9801650366286534,True
LAML,5,OV,0.2629797621124553,0.0020822285532594575,2.321793740807654,False
COAD,1,COAD,0.5429780923793313,0.4866631189688193,2.0337729070592023,True
KIRC,3,TGCT,0.2127360504921032,0.07115072844390777,2.7065861209376734,False
SARC,2,PRAD,0.21463107154809866,0.10693394682784677,2.7133725180533634,False
LGG,1,LGG,0.6272279074142119,0.39533929842067206,1.243990422778006,True
BRCA,6,PRAD,0.19784414524078842,0.09616591662708819,2.7524766171545454,False
UCEC,1,UCEC,0.4382933543197587,0.3027144429584976,2.079988756035833,True
KIPAN,3,SARC,0.1720949355340621,0.0054309967113638224,2.653715811167465,False
BRCA,1,BRCA,0.49243457286129716,0.40946262550030155,2.1277542738370796,True
PRAD,1,PRAD,0.17370034990666702,0.03355613108668462,2.5388959621210767,True
LUSC,1,LUSC,0.903949853716635,0.8566103878029736,0.47968056326871006,True
BRCA,2,HNSC,0.24920937012772637,0.06887486464780743,2.3493150262088696,False
BLCA,1,BLCA,0.42086352227728374,0.2861213719538005,1.8681607695018787,True
SKCM,1,SKCM,0.994471526583919,0.9915780238280062,0.0418529329005184,True
LAML,3,THYM,0.3167611110373114,0.16870634512622473,2.0991891454367546,False
STES,2,LUAD,0.1116074188155089,0.001980446303026559,2.872900735833092,False
SKCM,1,SKCM,0.8658556999118404,0.7812385316049677,0.5885088184325171,True
BLCA,1,BLCA,0.8755102488677426,0.7642703719108629,0.437203737079122,True
BLCA,1,BLCA,0.837773697187454,0.7582406291615607,0.6163680511321411,True
STES,7,KIPAN,0.14686910575983567,0.028143390568384746,2.7336099417779325,False
DLBC,1,DLBC,0.5982218510098678,0.5229298283959937,1.8287594707870212,True
SARC,18,STES,0.3350885315883574,0.05693674263322679,1.79749790510244,False
SARC,1,SARC,0.18503398844262317,0.04338630160740198,2.6483088370517502,True
PAAD,1,PAAD,0.4837341429086881,0.4088431223193423,2.0464126769272153,True
KIPAN,5,BRCA,0.14003259237111512,0.003344252419811511,2.6625888498133756,False
BRCA,6,THYM,0.31343441686213347,0.17092506306441904,2.31009316699076,False
STES,1,STES,0.8731188496137624,0.8081836876024231,0.5641503383100505,True
BRCA,9,OV,0.4317078837659535,0.3779382996663502,2.372572632316402,False
BLCA,1,BLCA,0.36221192327907187,0.1327157952776254,1.9540004673229463,True
HNSC,2,PAAD,0.1963902978798048,0.025279402332613388,2.535342431923558,False
LGG,1,LGG,0.6637199169064517,0.36560456005906133,0.8333103168598751,True
SARC,5,THYM,0.23167505311309908,0.026930599766543578,2.1014164601753906,False
THYM,1,THYM,0.49067237795949636,0.3130447961110153,1.6107348949245783,True
SKCM,1,SKCM,0.9659589761487417,0.9509894136157949,0.20751481238117314,True
PAAD,9,BLCA,0.15363744462865378,0.02057187334396507,2.7533745443109354,False
PCPG,1,PCPG,0.3030705092441234,0.18244787376439392,2.3914491979213297,True
KIPAN,1,KIPAN,0.8791222740496841,0.7699185757563259,0.4360207998867118,True
GBMLGG,1,GBMLGG,0.5660443732415243,0.27065154099150784,1.3442943579620157,True
COAD,1,COAD,0.7748892383658448,0.7071503947241642,1.0521220849455057,True
LIHC,5,OV,0.19476959370059233,0.0402573501492845,2.5767870511904367,False
LAML,15,PRAD,0.12006945291608452,0.02310051048701245,2.918012098623617,False
HNSC,8,KIPAN,0.10386290938071112,0.014586501577450742,2.9628932144983096,False
BLCA,3,LUAD,0.44929694789669866,0.16339196547519685,1.2972764393680414,False
KIRC,1,KIRC,0.38579676069829955,0.16753921136217292,1.7908645144410698,True
TGCT,3,SARC,0.17546185964470573,0.036415037635744635,2.8215343710200047,False
PRAD,2,BRCA,0.24575077225311626,0.1334884240739206,2.621007782695888,False
BRCA,1,BRCA,0.5956296294501258,0.5160720689588701,1.6778630932798526,True
LUAD,16,BLCA,0.16523278575142628,0.013019413398605711,2.7549405766632904,False
SKCM,1,SKCM,0.900602254370314,0.8781135663618095,0.5520522345545342,True
KIRC,1,KIRC,0.8081368389158224,0.6579832322450264,0.6854943729765479,True
CESC,7,KIPAN,0.20401639295852608,0.0505642271573383,2.776349103583793,False
THYM,1,THYM,0.37401729866244426,0.1989222469290355,1.9831866546140036,True
