true_class,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h2_s__ACC,h2_s__BLCA,h2_s__BRCA,h2_s__CESC,h2_s__COAD,h2_s__DLBC,h2_s__GBMLGG,h2_s__HNSC,h2_s__KIPAN,h2_s__KIRC,h2_s__LAML,h2_s__LGG,h2_s__LIHC,h2_s__LUAD,h2_s__LUSC,h2_s__OV,h2_s__PAAD,h2_s__PCPG,h2_s__PRAD,h2_s__SARC,h2_s__SKCM,h2_s__STES,h2_s__TGCT,h2_s__THCA,h2_s__THYM,h2_s__UCEC
PRAD,0.000260184,0.0023041372,0.16194813,0.05184023,0.0014849408,0.00607763,0.0022758434,0.0011908597,0.0223981,0.075493224,0.09808023,0.0035809553,0.0019359454,0.0019728637,0.0003092948,0.0051568593,0.003975633,0.20098758,0.07823603,0.055939045,0.0018180718,0.002531306,0.0044570095,0.14929695,0.06347951,0.0029694263,0.000104514635,0.0012079471,0.15591113,0.04258869,0.0007418789,0.0044256817,0.0012094359,0.00054917496,0.016351195,0.06747892,0.10209858,0.002222845,0.0011545917,0.0011155992,0.0001327205,0.0031379638,0.002442332,0.24342176,0.08142827,0.0522562,0.0009810375,0.0013554789,0.0028747735,0.1522857,0.06082777,0.0016959644
LGG,0.00079856254,0.001881282,0.016967682,0.00087740493,0.00043879115,0.0029565443,0.39283052,0.0046533416,0.0019622263,0.0011722009,0.007308333,0.5123073,0.0007678514,0.0016592037,0.00023370539,0.007656376,0.010030925,0.0136316875,0.003401232,0.011033672,0.000219809,0.0003025462,0.0006561635,0.00061357464,0.0022803023,0.0033587406,0.00025181673,0.00060513645,0.006420243,0.00025540031,0.000110444525,0.0011147133,0.3670229,0.0017139385,0.00059055584,0.0003189102,0.0029823082,0.595495,0.0001923602,0.0004980509,5.771373e-05,0.0034676653,0.0046102763,0.0068852818,0.0011610877,0.003906993,4.4607114e-05,7.15914e-05,0.00018173485,0.000153072,0.0007200329,0.0011681531
LUSC,5.1200543e-05,0.0021774424,0.0021779563,0.0009350835,0.030166265,0.00038155887,0.0013620061,0.026232835,5.815793e-05,5.5141834e-05,3.0053252e-07,0.00045982754,0.0240043,0.025703954,0.41595381,0.01603541,0.030050455,1.6487564e-07,5.2936077e-05,0.00245081,0.011621578,0.40303478,0.00026017334,1.5281623e-06,5.69902e-06,0.0067666187,1.669603e-05,0.0010718089,0.0008601146,0.00039843234,0.021193821,0.0001593679,0.0005709422,0.017230326,1.509286e-05,1.5343481e-05,4.2674934e-08,0.00018140828,0.015596758,0.016430603,0.45789844,0.00995634,0.022224542,2.2517941e-08,1.49171365e-05,0.0011666853,0.0072428253,0.42395195,9.344708e-05,2.6988988e-07,1.2081492e-06,0.0037085437
LUSC,1.9260337e-05,0.0035782875,0.0099239405,0.0076482696,0.0006364577,0.0041751526,0.007816094,0.05103058,0.0012436309,0.0007490966,6.776386e-08,0.0006104356,0.08203234,0.040625904,0.6557566,0.017795349,0.03964811,2.372898e-08,0.00026437402,0.010537509,0.0008906715,0.053952746,0.0017839551,2.2157033e-07,1.1298018e-07,0.009280829,6.0274647e-06,0.0015469148,0.00494415,0.0037672808,0.00021120954,0.0021137327,0.0035088907,0.030611401,0.0004136919,0.00025702422,7.751269e-09,0.00021124781,0.056430615,0.024476103,0.7968945,0.010799644,0.024681304,2.2816589e-09,7.413205e-05,0.00490291,0.0003107654,0.029030958,0.0007107612,2.7580034e-08,1.3700166e-08,0.004096765
BRCA,0.0023330173,0.0018331519,0.10141671,0.0053651636,0.013351976,0.008689642,0.0067679076,0.01619158,0.0074545513,0.0016475661,0.048835937,0.0026532311,0.014127651,0.0075431084,0.0028473714,0.3267105,0.17449644,0.0016161792,0.1092878,0.107760146,0.004757444,0.010167091,0.007821388,0.0035805313,0.004500485,0.008243444,0.0012433308,0.00092353765,0.08699978,0.0033608514,0.0094269905,0.006875623,0.003976242,0.012001584,0.00479293,0.0008302843,0.037993018,0.0013904122,0.009452179,0.00460994,0.0016044042,0.38176212,0.20445397,0.000808273,0.10659603,0.09683767,0.002524447,0.006443724,0.005301226,0.002051621,0.0026595893,0.005080235
BRCA,9.610307e-05,0.0103175575,0.06481019,0.0024767243,0.008243988,0.001089596,0.35536593,0.027102336,0.0037769456,0.0047477507,0.00075582456,0.12230909,0.018330418,0.007451208,0.01100405,0.17012386,0.04776227,0.001350974,0.012268081,0.05522895,0.0031501101,0.012215859,0.00036460522,0.0012539888,0.0036591496,0.05474444,3.4107783e-05,0.006694377,0.04804875,0.001183198,0.004843643,0.0005739229,0.43471435,0.018420057,0.0019081138,0.0026302543,0.00033223996,0.12700498,0.012074398,0.004030384,0.007335543,0.17911807,0.043090682,0.00064625434,0.0081350375,0.04721882,0.0016787975,0.0075167734,0.00014832681,0.00059415237,0.00202976,0.03999503
UCEC,0.00020247728,0.0037466988,0.0012033226,0.0021076722,0.004634804,0.007748666,7.856865e-06,0.0025859314,0.0021064843,2.3107161e-06,4.697025e-11,2.8829243e-06,0.014766137,0.0044739856,0.007346645,4.3271802e-07,7.227668e-07,1.0181674e-11,2.4014957e-07,5.3724043e-06,0.0009006086,0.043960843,3.744704e-05,1.1195631e-10,6.370339e-07,0.9041578,4.7364352e-05,0.0011818875,0.00030510826,0.0005975676,0.0015118633,0.003396454,1.1192238e-06,0.0007439796,0.00053281116,2.4919635e-07,1.3503105e-12,3.5609943e-07,0.0055568535,0.0015022869,0.0024074097,4.0154823e-08,7.752899e-08,2.5162858e-13,2.0765915e-08,7.1924734e-07,0.00023948724,0.017564561,6.808337e-06,3.6914326e-12,6.851011e-08,0.9644029
KIRC,2.31591e-05,0.0023869055,0.00016121217,0.0010556692,2.1256572e-05,0.00063056184,6.595745e-05,0.00039757433,0.07658897,0.91569585,9.201222e-07,3.4975521e-06,0.00041695894,0.00022375565,0.000112612,7.7522716e-05,2.8168695e-05,4.9711757e-06,4.4809734e-05,0.00022933756,0.00020198556,9.733059e-05,0.0013442148,1.3266942e-06,1.346257e-05,0.00017200544,3.6051167e-06,0.00072331616,2.743532e-05,0.00026265281,2.8521079e-06,0.00015877854,1.0201973e-05,8.663815e-05,0.031955596,0.9660976,8.659185e-08,3.771364e-07,8.9311994e-05,4.7293262e-05,2.0473111e-05,1.2915616e-05,4.249774e-06,5.828171e-07,6.740649e-06,4.539746e-05,4.3007818e-05,1.6542232e-05,0.00034802846,1.2335161e-07,1.7393251e-06,3.442017e-05
GBMLGG,3.0355695e-05,0.00036863916,0.003707286,0.00022122721,0.0003661275,1.5222378e-05,0.68060046,0.0009562302,0.0039365236,0.006207071,0.010961925,0.26493108,0.00034448825,0.0002120484,0.00024278721,0.0021342975,0.005399814,0.0023147077,0.0042085946,0.0057809786,0.00046398566,0.0004479269,0.00012575046,0.0019634652,0.002622792,0.0014361924,5.762136e-06,9.1313465e-05,0.0012082559,5.7794034e-05,8.918858e-05,2.6169469e-06,0.78631467,0.0002620031,0.0011719258,0.0024316388,0.0047092517,0.19368425,7.934457e-05,4.5136716e-05,5.4272747e-05,0.00061010395,0.0021442382,0.0008299609,0.0015490628,0.0023407678,0.00011451964,0.00010826661,2.8669281e-05,0.00065914163,0.00095482287,0.00045299658
ACC,0.9811595,0.000297381,1.71355e-05,4.5123998e-05,0.00055582746,3.379542e-06,0.00013919368,0.0018245424,3.4279674e-05,2.518554e-06,1.3360284e-11,4.2424046e-05,0.00011544075,0.012468367,0.00012284578,1.3298208e-05,3.6865546e-05,9.6570555e-12,6.4664207e-09,5.4675525e-07,0.00032426874,0.0008127858,7.4463156e-07,1.4507606e-09,2.155552e-08,0.0019834957,0.99495435,6.0533846e-05,1.7499134e-06,5.7061443e-06,9.982228e-05,3.6009504e-07,1.9606317e-05,0.0003853656,3.8213566e-06,2.0140851e-07,2.453626e-13,5.1238844e-06,1.9581596e-05,0.003688082,1.8975152e-05,1.348239e-06,4.1730564e-06,1.5970068e-13,2.339444e-10,3.67552e-08,5.4000044e-05,0.00013968222,5.385098e-08,4.4812622e-11,9.409689e-10,0.0005374176
LUAD,0.00032615275,0.008757907,0.015672218,0.009504055,0.00059023773,0.004199867,0.0093853,0.035853535,0.038611967,0.0061318097,3.3962203e-06,0.011202965,0.26216316,0.36784706,0.04529516,0.0034113626,0.0011454517,1.0242338e-05,0.0019675524,0.095198005,0.0057317293,0.065978,0.005897343,5.803384e-06,0.0006302882,0.004479415,0.00013179432,0.005464328,0.009077385,0.005742193,0.00022506028,0.0026850437,0.0049131135,0.023336237,0.026680185,0.0033072415,7.047515e-07,0.007522245,0.29504713,0.42643613,0.039496318,0.0015996299,0.0004458166,2.5542686e-06,0.00094819046,0.08546469,0.0029885275,0.052274395,0.0034836219,1.2724228e-06,0.00025496323,0.0024713017
BRCA,0.00070826,0.0011944146,0.624759,0.016412437,0.0017676995,0.0036775602,0.04514903,0.014841967,0.019965626,0.031312622,0.0009608321,0.03457868,0.008640774,0.005766726,0.0036408221,0.025958747,0.020110365,0.027082121,0.02254827,0.027019694,0.001624524,0.008136434,0.0044312803,0.008318018,0.004532605,0.036861483,0.00031305375,0.0004888203,0.7786134,0.008781367,0.0006729236,0.0018472427,0.027141958,0.0077717104,0.01008693,0.01978697,0.0003461107,0.02109268,0.004198735,0.0024266522,0.0014440244,0.016377404,0.0125838695,0.01795627,0.012958275,0.016790314,0.0006230284,0.0034383836,0.0018347352,0.004229633,0.0020871395,0.026108397
SKCM,3.260678e-07,0.0033032503,0.0014682966,0.0003689295,0.0018782273,1.1325795e-05,1.0541115e-06,0.05424489,2.7863875e-06,2.8797816e-08,6.032963e-09,4.1370946e-08,5.4035452e-05,0.008943433,0.040540863,7.617385e-09,1.2187509e-08,1.8497007e-09,4.1081226e-08,7.281643e-06,0.8315493,0.057508714,7.7582724e-10,3.3025618e-09,7.26546e-07,0.00011642133,5.0699494e-08,0.0012363275,0.0005169872,9.596392e-05,0.0005709365,2.4223352e-06,1.5344636e-07,0.026782105,3.5064582e-07,2.0824886e-09,4.4523402e-10,5.2324904e-09,1.12447e-05,0.003526762,0.019429313,5.258732e-10,7.990729e-10,1.07117766e-10,3.3946659e-09,1.1096638e-06,0.9214258,0.02637418,3.8900848e-11,1.891954e-10,9.981119e-08,2.617939e-05
STES,0.0015584083,0.017336505,0.01369547,0.037263297,0.0033644515,0.027438082,0.10738799,0.02180478,0.13387004,0.2415199,2.0270563e-05,0.008208903,0.01949184,0.039386977,0.008722183,0.0126391,0.041246425,0.002294326,0.0065411325,0.12391466,0.0059263674,0.07228224,0.047051053,0.0006361017,0.0020817043,0.004317809,0.0008587139,0.016008966,0.008855412,0.031962413,0.0019928182,0.030250685,0.110151954,0.016773924,0.12980668,0.2878171,6.1420155e-06,0.0054728887,0.016263148,0.036990307,0.0063088695,0.008580185,0.036772385,0.0013010686,0.0042127576,0.12244412,0.003990202,0.07008079,0.04908764,0.0003081286,0.0011449043,0.002557851
LUSC,2.0852805e-05,0.0061100274,0.0044234195,0.00077033613,0.015074636,0.00027589643,0.0021354891,0.108853176,0.00033429643,8.8727546e-05,3.4331553e-08,5.794654e-06,0.1113492,0.14270407,0.49199364,0.017582482,0.012185239,3.0672413e-09,0.0005285613,0.0026615667,0.008891703,0.06977222,0.00013620625,1.2215197e-08,1.2061042e-05,0.0040903366,6.47301e-06,0.003558016,0.0020524636,0.0003321956,0.009017642,0.00011503728,0.00092301687,0.09147491,0.00011807074,2.7501439e-05,4.8100364e-09,1.3502605e-06,0.09535642,0.12511536,0.59355617,0.011580991,0.007338181,3.3420794e-10,0.00021991345,0.001308285,0.0053830035,0.050393343,4.6188157e-05,1.4449705e-09,3.2798896e-06,0.002072191
ACC,0.9999028,1.8632187e-06,3.341821e-07,4.7287237e-08,4.867283e-06,1.00757816e-07,8.537733e-06,2.8252948e-06,3.4770133e-07,6.07404e-08,8.868155e-13,4.271134e-06,2.4521885e-08,9.02797e-06,4.071119e-08,1.03173605e-07,1.3226368e-07,6.842074e-10,2.5103492e-10,5.1256164e-09,3.1035554e-06,2.1422645e-06,1.2886198e-07,6.8265775e-09,5.04512e-11,5.9257414e-05,0.99998796,1.5152769e-07,1.9894843e-08,2.2460451e-09,4.4279733e-07,6.879921e-09,8.4828343e-07,2.4994154e-07,2.067628e-08,2.9535083e-09,1.1983926e-14,3.7776346e-07,1.14067e-09,9.727779e-07,1.8398871e-09,5.323829e-09,7.2776163e-09,2.3186663e-11,5.9246805e-12,1.8113855e-10,3.1090394e-07,1.7590247e-07,7.549114e-09,2.5175473e-10,9.894885e-13,8.459435e-06
BRCA,0.00013339694,0.015474563,0.21931608,0.13372067,0.0037177172,0.005287806,0.052992042,0.02212871,0.10602265,0.02600474,0.0014103368,0.020588621,0.016247485,0.03000668,0.024289249,0.061768126,0.09176382,0.0013243916,0.037824523,0.0643103,0.01492424,0.01111073,0.010109022,0.017176013,0.0027635277,0.009584569,6.2122555e-05,0.011869711,0.2482053,0.1437813,0.002280242,0.00399684,0.048994627,0.017449858,0.1131636,0.0208258,0.0007796553,0.016194137,0.013286387,0.027047155,0.02102955,0.060691934,0.10227819,0.00072828215,0.03443027,0.06501887,0.011679332,0.007019555,0.0073696743,0.013730247,0.0017013265,0.0063860556
KIRC,0.00018710466,9.010604e-06,0.00021556419,0.00013175554,9.01186e-06,0.0019722881,7.212539e-05,2.4798364e-05,0.47009173,0.5023794,0.0074501457,3.0146099e-05,1.7393305e-06,7.605656e-06,1.2386894e-06,6.277511e-06,3.2137235e-05,0.0129362205,0.0006692356,0.00017026773,1.3639362e-05,1.1126283e-06,0.00067842787,0.0006098623,0.0022893671,9.744924e-06,5.4313237e-05,1.6939663e-06,6.332704e-05,3.6194426e-05,1.6975355e-06,0.0007946131,1.8167775e-05,5.391439e-06,0.46481332,0.5222256,0.003594084,6.7484834e-06,2.6069517e-07,1.391261e-06,1.7688994e-07,1.1144373e-06,7.2957437e-06,0.0067488123,0.00023126433,4.8518003e-05,2.7307192e-06,1.3363271e-07,0.00019158066,0.00020721802,0.00094253453,1.8624054e-06
GBMLGG,0.00074821815,0.0012746489,0.0086920895,0.0074721407,0.006658743,0.0062270793,0.51160043,0.015627122,0.006372442,0.00087645993,0.00014357328,0.163047,0.025761764,0.009988956,0.009472448,0.0017147022,0.004795024,0.0005824245,0.008961637,0.0681712,0.008311083,0.0317746,0.0007567422,0.0007740779,0.0011026358,0.09909279,0.00029206238,0.0005975117,0.0045024464,0.00434952,0.004165723,0.0039243163,0.61248225,0.008953079,0.003170537,0.00034114404,4.5160483e-05,0.14999188,0.01699708,0.006785129,0.005601264,0.0007047338,0.0024067715,0.00021734765,0.0049352013,0.052991588,0.004630002,0.020464787,0.00029518572,0.00029641652,0.00046578082,0.0903931
UCEC,4.875974e-07,0.014398922,0.0002993044,0.00025885022,0.6655161,0.010968048,2.334706e-06,0.0044571366,0.00021031396,6.511826e-07,1.0610696e-08,1.5831897e-09,0.0008868376,0.0034657882,0.0069626537,6.2436754e-07,1.0974123e-06,1.8723378e-09,7.880674e-08,4.0196896e-06,0.0001379144,0.1859684,7.5854933e-07,5.9488645e-09,4.826482e-08,0.10645961,8.7982485e-08,0.0074728904,8.693031e-05,7.461187e-05,0.807977,0.005981209,4.0483832e-07,0.0017022743,5.0925777e-05,8.5090974e-08,9.75905e-10,1.1763486e-10,0.00028460164,0.0013749141,0.002990683,9.6168165e-08,1.6557556e-07,1.4514057e-10,9.145795e-09,7.2204864e-07,3.667504e-05,0.1038925,1.19082195e-07,4.709601e-10,5.433701e-09,0.068073034
PRAD,0.0015501541,0.0074153943,0.055293273,0.10027357,0.0040534735,0.0029220362,0.07482134,0.002717495,0.028924692,0.010448865,0.0076239724,0.0015836242,0.04263646,0.013201089,0.0016982645,0.021357985,0.026197549,0.19649775,0.033073843,0.22957326,0.00745812,0.006747239,0.05732957,0.02146726,0.029019356,0.016114358,0.00085747,0.004862037,0.044500723,0.101071306,0.0023188216,0.0016628038,0.0692051,0.0015201911,0.022959739,0.0074407505,0.0054098344,0.0008138921,0.037183464,0.0094591,0.0009999365,0.016894443,0.022059666,0.22938307,0.027890159,0.27562124,0.0050996104,0.003716377,0.0542742,0.017824817,0.025559045,0.011412127
BRCA,0.00016848047,0.0044646314,0.373475,0.042327497,0.0021665997,0.0018897601,0.16720635,0.008403727,0.008693895,0.009879441,0.0046918886,0.026201783,0.02347581,0.010491683,0.0052010952,0.05267882,0.019268211,0.020070668,0.07963319,0.04847188,0.008767653,0.006497192,0.013998799,0.022727523,0.010023195,0.029125253,6.0008148e-05,0.002560173,0.4825724,0.03281535,0.0011345027,0.0010118874,0.16199297,0.0055159526,0.0051590707,0.006044939,0.0027552566,0.019067219,0.017913356,0.006664136,0.0030413652,0.043372978,0.014973173,0.015866019,0.07145181,0.0413558,0.005743196,0.0036553578,0.009482339,0.01726193,0.0067111375,0.02181769
BRCA,0.00038361028,0.0038857274,0.15068308,0.037074547,0.00979052,0.0028858515,0.019825133,0.007567024,0.011374895,0.009905995,0.0583586,0.022329729,0.032347985,0.01514635,0.000751486,0.05558367,0.010421045,0.076115444,0.1101133,0.25628355,0.0017385829,0.0064502326,0.005547196,0.020602351,0.0482345,0.026599618,0.00016837133,0.0022784,0.15364346,0.027398085,0.0059354412,0.0017356484,0.014032525,0.0046889195,0.008255698,0.0069827894,0.056928284,0.018374598,0.025987316,0.011434302,0.00033010464,0.049538866,0.0077643096,0.07779091,0.12015774,0.31784138,0.0010170392,0.0036008838,0.0036562276,0.015599183,0.0440462,0.020813305
STES,4.6369372e-05,3.1448863e-06,0.003280285,3.850409e-05,0.0007922471,1.55542e-06,5.107097e-08,2.5707498e-08,5.293243e-07,8.360406e-09,2.1906553e-08,5.105285e-07,6.694177e-08,7.701851e-06,1.6312565e-06,4.3684835e-08,4.7429943e-08,5.873782e-10,7.889415e-09,3.844507e-06,1.4087351e-06,0.9937897,7.688732e-06,9.530259e-09,0.0020236897,9.2069723e-07,1.2962087e-05,5.0400484e-07,0.0010117524,7.3438896e-06,0.00022913661,3.1417065e-07,3.882017e-09,1.534351e-09,4.8445663e-08,5.236092e-10,2.5493732e-09,7.3546055e-08,5.817969e-09,1.1519261e-06,1.9973386e-07,3.4989922e-09,4.5899875e-09,4.1969928e-11,6.106696e-10,6.4029655e-07,2.1045462e-07,0.99759996,1.7237071e-06,8.4644125e-10,0.0011337574,1.4762409e-07
KIPAN,0.000109026965,0.0014302442,0.0002690849,0.0010174199,7.905214e-05,3.21512e-05,0.0003302563,0.0015181312,0.9224212,0.057019304,6.5850756e-08,9.312396e-05,0.0004924104,0.0030240586,0.0041735587,0.00035021378,0.0032540306,1.6346278e-06,0.00010626784,0.0005317435,0.0011737219,0.0013400791,0.00115253,4.683198e-05,6.59627e-07,3.316789e-05,2.2763885e-05,0.0004713785,5.3488937e-05,0.00026230287,1.2565538e-05,6.3371713e-06,6.927788e-05,0.00042972498,0.96875656,0.025196245,4.9804654e-09,1.7222357e-05,0.00011086083,0.0009526068,0.0013955726,7.88147e-05,0.001019603,1.914107e-07,1.94066e-05,0.00012702537,0.0003260078,0.00035389652,0.00030501053,7.763236e-06,6.592563e-08,5.292446e-06
UCEC,0.0009527063,0.0031268017,0.0039884,0.0034230798,0.0015907608,2.6312206e-05,0.0015415262,0.0033555708,0.0011796252,0.0009091743,3.3416111e-07,0.00033113785,0.00046659526,0.001159442,0.00027565425,0.0002771414,0.00018698351,1.1353231e-05,2.6061958e-05,0.00017549163,0.00024169336,0.0034707307,5.6918238e-05,2.6245778e-05,3.6179038e-06,0.9731966,0.00028696377,0.0010085434,0.0014082831,0.0011241994,0.00040559153,4.9840505e-06,0.00044222132,0.0011589476,0.00030016294,0.00020350234,3.2363737e-08,7.248104e-05,0.00014113533,0.0003158589,6.927041e-05,5.9668204e-05,4.1110266e-05,1.5952285e-06,3.938905e-06,3.388757e-05,4.8255253e-05,0.0010309236,9.616863e-06,4.068733e-06,4.4762697e-07,0.9918243
KIRC,0.0008671817,0.006590685,0.03086105,0.03687935,0.0024112398,0.0033586265,0.056532934,0.0030851297,0.024630034,0.38473758,0.009079897,0.03556205,0.013228722,0.0044346224,0.0010825051,0.031760268,0.015015081,0.08460729,0.09767734,0.101434246,0.0017749633,0.003939126,0.00569608,0.023953361,0.00517866,0.01562197,0.000394057,0.004095136,0.022768153,0.03078713,0.0010631293,0.0020129774,0.04118697,0.0016612696,0.015337712,0.49563098,0.0057907742,0.026744815,0.0087936735,0.002041947,0.0004368553,0.021282474,0.009959275,0.08018811,0.09569821,0.096966475,0.0008394604,0.0018604307,0.0035173772,0.01734285,0.0030010985,0.010598641
KIRC,0.000307137,0.0061757383,0.0080246255,0.0042973016,0.0008223627,0.0036448939,0.00046418948,0.0055392226,0.3494969,0.592595,4.508606e-06,3.1276923e-05,0.006717705,0.0028926393,0.0011075458,0.002363343,0.00040530637,5.0734794e-05,0.000828596,0.0036097649,0.00047975604,0.003959067,0.0036686354,7.798872e-06,0.00031606416,0.0021899196,8.207235e-05,0.002990469,0.0031734668,0.0017197353,0.00025584645,0.0016555663,0.00011983713,0.0021034037,0.29346868,0.68359274,6.7027094e-07,5.7446055e-06,0.0027687615,0.0010726474,0.00038102688,0.0008187632,0.00010757816,1.0330236e-05,0.0002397944,0.0013164497,0.00015803408,0.001649539,0.0013865847,1.2220769e-06,8.278834e-05,0.00083816686
BRCA,0.0015903823,0.022267696,0.26490545,0.014503585,0.010880365,0.0034495015,0.007200549,0.081852056,0.037863556,0.08265625,0.0019408787,0.002304289,0.027873237,0.02775001,0.0031725438,0.07587703,0.15626375,0.0057696654,0.01249064,0.10454044,0.0049669263,0.026809586,0.011158482,0.0023888696,0.0028643382,0.006659914,0.00075743516,0.020223068,0.30627403,0.0111547625,0.007232589,0.0022258172,0.0043506133,0.08199166,0.028128166,0.08203241,0.0009564779,0.0011668038,0.021746024,0.02093401,0.0018353476,0.074690185,0.17357811,0.003634283,0.008999991,0.10765679,0.003155819,0.02162166,0.0084375525,0.0012751677,0.0016197048,0.00432158
OV,2.406888e-06,0.00076595746,0.15063667,0.007025344,0.0014129257,0.0006817681,0.14275073,0.015496834,0.0022185429,0.0044587934,0.006639677,0.05200956,0.005784588,0.00617589,0.017977426,0.33896092,0.017385833,0.0024393955,0.033489853,0.13418494,0.00041298795,0.003083303,0.00023405546,0.006331567,0.022387795,0.02705224,5.394687e-07,0.00028305253,0.118863605,0.0039021338,0.000561543,0.00030642893,0.12301107,0.010057244,0.0009009553,0.002261013,0.004153174,0.0465393,0.0026681686,0.0029822798,0.010998153,0.47754887,0.010877461,0.0013042644,0.024138918,0.11806436,0.00017089253,0.0013273044,8.216617e-05,0.0038724355,0.017054405,0.018070268
BRCA,0.001717938,0.0018075631,0.39256024,0.008562333,0.006434917,0.0027735615,0.016902262,0.030933062,0.017912712,0.037887722,0.027317794,0.0027913854,0.025702436,0.03020657,0.0037122148,0.016503155,0.033462513,0.028007533,0.080498084,0.17341734,0.010893704,0.011830821,0.01822126,0.005519649,0.009161161,0.0052620787,0.0007722302,0.0009081125,0.5330149,0.0052596983,0.0031706989,0.0015317401,0.009987643,0.022194274,0.010691067,0.028146291,0.018852353,0.0013104179,0.016822401,0.022439452,0.0018640964,0.010696227,0.024715422,0.02026158,0.0710083,0.16045305,0.0072597405,0.006133999,0.011817506,0.00296192,0.005119992,0.002606942
KIPAN,9.1258924e-05,7.370437e-05,0.019541405,0.008198702,0.000109921544,0.0006885857,0.0028689113,0.00016244303,0.004830633,0.005144623,0.17218986,0.006981478,0.00014016042,0.00010387325,0.0052308333,0.00195413,0.0052626026,0.06157896,0.06823924,0.020731628,0.00017474774,0.0024888187,0.00061380694,0.10566804,0.5063495,0.00058213127,2.562475e-05,1.9989204e-05,0.012353958,0.0046177963,3.2068474e-05,0.00026494265,0.0013464107,5.054807e-05,0.0024383918,0.0026419668,0.157727,0.0038201492,4.2498454e-05,2.9856887e-05,0.0027165918,0.00086140865,0.0027585248,0.046513386,0.052718714,0.013367588,5.5298337e-05,0.0011388751,0.00023082014,0.0880641,0.6059479,0.00021561408
BRCA,5.409418e-06,0.009762699,0.14334607,0.0009224737,0.013863849,0.0012110057,0.0047708726,0.18122067,7.511926e-05,0.00032156293,2.742453e-06,9.759126e-05,0.008349603,0.017132321,0.38632837,0.016501993,0.0053412444,2.4447345e-07,0.000114952054,0.00084334094,5.294958e-05,0.19270717,2.8184824e-05,7.030619e-07,1.7475635e-05,0.016981365,1.4317138e-06,0.006534698,0.11081565,0.0004195119,0.008996005,0.0007206989,0.0027001582,0.17988597,2.3987617e-05,0.00012602459,6.1165736e-07,3.358642e-05,0.0051181293,0.0122905355,0.4642795,0.0112128,0.0031681191,4.1682476e-08,4.2400887e-05,0.00036681615,1.7304297e-05,0.18247645,8.913726e-06,1.3378649e-07,5.3473555e-06,0.010755135
