row_index,matched_profile,profile_support,profile_purity,h0_prediction,retrieval_prediction,blend_prediction,true_class,h0_correct,retrieval_recovers_h0_error,retrieval_breaks_h0_correct
391,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
392,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
393,False,0,0.0,KIRC,BRCA,KIRC,STES,False,False,False
394,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
395,False,0,0.0,STES,BRCA,STES,STES,True,False,False
396,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
397,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
398,False,0,0.0,STES,BRCA,STES,STES,True,False,False
399,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
400,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
401,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
402,False,0,0.0,LIHC,BRCA,LIHC,KIPAN,False,False,False
403,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
404,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
405,False,0,0.0,STES,BRCA,STES,STES,True,False,False
406,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
407,False,0,0.0,STES,BRCA,STES,STES,True,False,False
408,False,0,0.0,SARC,BRCA,SARC,LIHC,False,False,False
409,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
410,False,0,0.0,BRCA,BRCA,BRCA,CESC,False,False,False
411,False,0,0.0,PRAD,BRCA,PRAD,SARC,False,False,False
412,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
413,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
414,False,0,0.0,PRAD,BRCA,PRAD,PCPG,False,False,False
415,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
416,False,0,0.0,STES,BRCA,STES,STES,True,False,False
417,False,0,0.0,STES,BRCA,STES,STES,True,False,False
418,False,0,0.0,BRCA,BRCA,BRCA,PCPG,False,False,False
419,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
420,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
421,False,0,0.0,SARC,BRCA,SARC,TGCT,False,False,False
422,True,1,1.0,PCPG,KIRC,KIRC,KIPAN,False,False,False
423,True,1,1.0,PRAD,KIRC,KIRC,KIPAN,False,False,False
424,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
425,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
426,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
427,False,0,0.0,TGCT,BRCA,TGCT,PRAD,False,False,False
428,False,0,0.0,PCPG,BRCA,PCPG,THYM,False,False,False
429,False,0,0.0,THYM,BRCA,THYM,PCPG,False,False,False
430,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
431,False,0,0.0,GBMLGG,BRCA,GBMLGG,LIHC,False,False,False
432,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
433,False,0,0.0,PCPG,BRCA,PCPG,UCEC,False,False,False
434,False,0,0.0,STES,BRCA,STES,STES,True,False,False
435,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
436,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
437,False,0,0.0,OV,BRCA,OV,OV,True,False,False
438,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
439,False,0,0.0,LIHC,BRCA,LIHC,LUAD,False,False,False
440,False,0,0.0,PRAD,BRCA,PRAD,OV,False,False,False
441,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
442,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
443,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
444,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
445,False,0,0.0,LIHC,BRCA,LIHC,OV,False,False,False
446,False,0,0.0,OV,BRCA,OV,OV,True,False,False
447,False,0,0.0,STES,BRCA,STES,STES,True,False,False
448,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
449,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
450,True,1,1.0,KIPAN,KIRC,KIRC,KIPAN,True,False,True
451,False,0,0.0,PAAD,BRCA,PAAD,LIHC,False,False,False
452,False,0,0.0,CESC,BRCA,CESC,KIPAN,False,False,False
453,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
454,True,1,1.0,GBMLGG,LGG,LGG,GBMLGG,True,False,True
455,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
456,False,0,0.0,BRCA,BRCA,BRCA,PRAD,False,False,False
457,False,0,0.0,PCPG,BRCA,PCPG,SARC,False,False,False
458,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
459,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
460,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
461,False,0,0.0,BRCA,BRCA,BRCA,LIHC,False,False,False
462,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
463,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
464,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
465,False,0,0.0,PCPG,BRCA,PCPG,BRCA,False,False,False
466,False,0,0.0,SARC,BRCA,SARC,BRCA,False,False,False
467,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
468,False,0,0.0,OV,BRCA,OV,OV,True,False,False
469,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
470,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
471,True,1,1.0,KIRC,KIPAN,KIPAN,KIRC,True,False,True
472,False,0,0.0,SARC,BRCA,SARC,TGCT,False,False,False
473,False,0,0.0,BRCA,BRCA,BRCA,KIPAN,False,False,False
474,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
475,False,0,0.0,PCPG,BRCA,PCPG,BRCA,False,False,False
476,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
477,False,0,0.0,OV,BRCA,OV,OV,True,False,False
478,False,0,0.0,PCPG,BRCA,PCPG,THYM,False,False,False
479,False,0,0.0,STES,BRCA,STES,BLCA,False,False,False
480,False,0,0.0,BRCA,BRCA,BRCA,OV,False,False,False
481,False,0,0.0,SARC,BRCA,SARC,LAML,False,False,False
482,False,0,0.0,SARC,BRCA,SARC,OV,False,False,False
483,False,0,0.0,BRCA,BRCA,BRCA,HNSC,False,False,False
484,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
485,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
486,False,0,0.0,UCEC,BRCA,UCEC,SKCM,False,False,False
487,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
488,False,0,0.0,GBMLGG,BRCA,GBMLGG,LGG,False,False,False
489,False,0,0.0,PAAD,BRCA,PAAD,CESC,False,False,False
490,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
491,False,0,0.0,KIRC,BRCA,KIRC,PRAD,False,False,False
492,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
493,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
494,False,0,0.0,BRCA,BRCA,BRCA,CESC,False,False,False
495,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
496,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
497,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
498,False,0,0.0,GBMLGG,BRCA,GBMLGG,LAML,False,False,False
499,False,0,0.0,BRCA,BRCA,BRCA,SARC,False,False,False
500,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
501,False,0,0.0,KIRC,BRCA,KIRC,STES,False,False,False
502,False,0,0.0,KIRC,BRCA,KIRC,HNSC,False,False,False
503,False,0,0.0,STES,BRCA,STES,BLCA,False,False,False
504,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
505,False,0,0.0,BRCA,BRCA,BRCA,PAAD,False,False,False
506,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
507,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
508,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
509,False,0,0.0,COAD,BRCA,COAD,THCA,False,False,False
510,False,0,0.0,OV,BRCA,OV,GBMLGG,False,False,False
511,True,1,1.0,KIRC,KIPAN,KIPAN,KIRC,True,False,True
512,False,0,0.0,STES,BRCA,STES,STES,True,False,False
513,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
514,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
515,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
516,False,0,0.0,OV,BRCA,OV,SARC,False,False,False
517,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
518,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
519,False,0,0.0,SARC,BRCA,SARC,STES,False,False,False
520,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
521,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
522,False,0,0.0,KIPAN,BRCA,KIPAN,BRCA,False,False,False
523,False,0,0.0,STES,BRCA,STES,STES,True,False,False
524,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
525,False,0,0.0,STES,BRCA,STES,STES,True,False,False
526,False,0,0.0,BRCA,BRCA,BRCA,UCEC,False,False,False
527,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
528,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
529,False,0,0.0,HNSC,BRCA,HNSC,LUSC,False,False,False
530,False,0,0.0,UCEC,BRCA,UCEC,HNSC,False,False,False
531,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
532,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
533,False,0,0.0,PCPG,BRCA,PCPG,PAAD,False,False,False
534,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
535,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
536,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
537,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
538,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
539,False,0,0.0,STES,BRCA,STES,STES,True,False,False
540,False,0,0.0,BLCA,BRCA,BLCA,CESC,False,False,False
541,False,0,0.0,KIRC,BRCA,KIRC,PCPG,False,False,False
542,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
543,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
544,False,0,0.0,SARC,BRCA,SARC,LAML,False,False,False
545,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
546,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
547,False,0,0.0,KIPAN,BRCA,KIPAN,SARC,False,False,False
548,False,0,0.0,LGG,BRCA,LGG,LGG,True,False,False
549,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
550,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
551,False,0,0.0,SARC,BRCA,SARC,KIPAN,False,False,False
552,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
553,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
554,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
555,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
556,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
557,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
558,False,0,0.0,THYM,BRCA,THYM,LAML,False,False,False
559,False,0,0.0,STES,BRCA,STES,STES,True,False,False
560,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
561,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
562,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
563,False,0,0.0,KIPAN,BRCA,KIPAN,STES,False,False,False
564,False,0,0.0,BRCA,BRCA,BRCA,DLBC,False,False,False
565,False,0,0.0,STES,BRCA,STES,SARC,False,False,False
566,False,0,0.0,PCPG,BRCA,PCPG,SARC,False,False,False
567,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
568,False,0,0.0,PCPG,BRCA,PCPG,KIPAN,False,False,False
569,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
570,False,0,0.0,STES,BRCA,STES,STES,True,False,False
571,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
572,False,0,0.0,LUAD,BRCA,LUAD,BLCA,False,False,False
573,False,0,0.0,PAAD,BRCA,PAAD,HNSC,False,False,False
574,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
575,False,0,0.0,LAML,BRCA,LAML,SARC,False,False,False
576,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
577,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
578,False,0,0.0,KIPAN,BRCA,KIPAN,PAAD,False,False,False
579,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
580,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
581,True,1,1.0,GBMLGG,LGG,LGG,GBMLGG,True,False,True
582,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
583,False,0,0.0,UCEC,BRCA,UCEC,LIHC,False,False,False
584,False,0,0.0,SARC,BRCA,SARC,LAML,False,False,False
585,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
586,False,0,0.0,LUAD,BRCA,LUAD,BLCA,False,False,False
587,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
588,False,0,0.0,SARC,BRCA,SARC,TGCT,False,False,False
589,False,0,0.0,BRCA,BRCA,BRCA,PRAD,False,False,False
590,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
591,False,0,0.0,BRCA,BRCA,BRCA,LUAD,False,False,False
592,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
593,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
594,False,0,0.0,KIPAN,BRCA,KIPAN,CESC,False,False,False
595,False,0,0.0,LAML,BRCA,LAML,THYM,False,False,False
596,False,0,0.0,STES,BRCA,STES,STES,True,False,False
597,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
598,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
599,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
600,False,0,0.0,STES,BRCA,STES,STES,True,False,False
601,False,0,0.0,COAD,BRCA,COAD,STES,False,False,False
602,False,0,0.0,OV,BRCA,OV,STES,False,False,False
603,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
604,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
605,False,0,0.0,STES,BRCA,STES,STES,True,False,False
606,False,0,0.0,BRCA,BRCA,BRCA,OV,False,False,False
607,False,0,0.0,LGG,BRCA,LGG,LGG,True,False,False
608,False,0,0.0,STES,BRCA,STES,LUAD,False,False,False
609,False,0,0.0,OV,BRCA,OV,OV,True,False,False
610,False,0,0.0,PRAD,BRCA,PRAD,KIPAN,False,False,False
611,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
612,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
613,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
614,False,0,0.0,SARC,BRCA,SARC,DLBC,False,False,False
615,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
616,False,0,0.0,GBMLGG,BRCA,GBMLGG,STES,False,False,False
617,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
618,False,0,0.0,LAML,BRCA,LAML,STES,False,False,False
619,False,0,0.0,LUSC,BRCA,LUSC,HNSC,False,False,False
620,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
621,False,0,0.0,LUAD,BRCA,LUAD,STES,False,False,False
622,False,0,0.0,PCPG,BRCA,PCPG,THYM,False,False,False
623,False,0,0.0,PRAD,BRCA,PRAD,PCPG,False,False,False
624,False,0,0.0,PRAD,BRCA,PRAD,GBMLGG,False,False,False
625,False,0,0.0,STES,BRCA,STES,STES,True,False,False
626,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
627,False,0,0.0,OV,BRCA,OV,OV,True,False,False
628,True,1,1.0,KIRC,KIRC,KIRC,KIPAN,False,False,False
629,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
630,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
631,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
632,False,0,0.0,KIRC,BRCA,KIRC,LAML,False,False,False
633,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
634,False,0,0.0,KIRC,BRCA,KIRC,PRAD,False,False,False
635,False,0,0.0,HNSC,BRCA,HNSC,LUAD,False,False,False
636,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
637,False,0,0.0,PAAD,BRCA,PAAD,OV,False,False,False
638,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
639,False,0,0.0,COAD,BRCA,COAD,STES,False,False,False
640,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
641,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
642,False,0,0.0,HNSC,BRCA,HNSC,KIPAN,False,False,False
643,False,0,0.0,PAAD,BRCA,PAAD,BRCA,False,False,False
644,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
645,False,0,0.0,BRCA,BRCA,BRCA,SARC,False,False,False
646,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
647,False,0,0.0,UCEC,BRCA,UCEC,BRCA,False,False,False
648,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
649,False,0,0.0,KIPAN,BRCA,KIPAN,STES,False,False,False
650,False,0,0.0,LIHC,BRCA,LIHC,LUAD,False,False,False
651,False,0,0.0,BRCA,BRCA,BRCA,UCEC,False,False,False
652,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
653,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
654,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
655,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
656,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
657,False,0,0.0,OV,BRCA,OV,SARC,False,False,False
658,False,0,0.0,KIPAN,BRCA,KIPAN,BRCA,False,False,False
659,False,0,0.0,PCPG,BRCA,PCPG,LAML,False,False,False
660,False,0,0.0,BRCA,BRCA,BRCA,THYM,False,False,False
661,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
662,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
663,False,0,0.0,BRCA,BRCA,BRCA,THYM,False,False,False
664,False,0,0.0,LUSC,BRCA,LUSC,LUAD,False,False,False
665,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
666,False,0,0.0,OV,BRCA,OV,KIPAN,False,False,False
667,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
668,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
669,False,0,0.0,LUSC,BRCA,LUSC,BLCA,False,False,False
670,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
671,False,0,0.0,THYM,BRCA,THYM,LGG,False,False,False
672,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
673,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
674,False,0,0.0,PRAD,BRCA,PRAD,THCA,False,False,False
675,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
676,False,0,0.0,KIRC,BRCA,KIRC,PAAD,False,False,False
677,False,0,0.0,TGCT,BRCA,TGCT,THYM,False,False,False
678,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
679,False,0,0.0,STES,BRCA,STES,STES,True,False,False
680,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
681,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
682,False,0,0.0,BRCA,BRCA,BRCA,STES,False,False,False
683,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
684,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
685,False,0,0.0,BRCA,BRCA,BRCA,SARC,False,False,False
686,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
687,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
688,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
689,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
690,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
691,False,0,0.0,LUAD,BRCA,LUAD,LUSC,False,False,False
692,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
693,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
694,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
695,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
696,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
697,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
698,False,0,0.0,KIRC,BRCA,KIRC,SKCM,False,False,False
699,False,0,0.0,LUSC,BRCA,LUSC,LIHC,False,False,False
700,False,0,0.0,SARC,BRCA,SARC,STES,False,False,False
701,False,0,0.0,LGG,BRCA,LGG,LGG,True,False,False
702,False,0,0.0,KIPAN,BRCA,KIPAN,GBMLGG,False,False,False
703,False,0,0.0,BRCA,BRCA,BRCA,COAD,False,False,False
704,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
705,False,0,0.0,COAD,BRCA,COAD,LIHC,False,False,False
706,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
707,False,0,0.0,PCPG,BRCA,PCPG,KIPAN,False,False,False
708,False,0,0.0,ACC,BRCA,ACC,KIPAN,False,False,False
709,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
710,False,0,0.0,PRAD,BRCA,PRAD,KIRC,False,False,False
711,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
712,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
713,False,0,0.0,LGG,BRCA,LGG,GBMLGG,False,False,False
714,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
715,False,0,0.0,OV,BRCA,OV,OV,True,False,False
716,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
717,False,0,0.0,STES,BRCA,STES,STES,True,False,False
718,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
719,False,0,0.0,KIRC,BRCA,KIRC,PRAD,False,False,False
720,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
721,False,0,0.0,COAD,BRCA,COAD,STES,False,False,False
722,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
723,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
724,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
725,False,0,0.0,BRCA,BRCA,BRCA,OV,False,False,False
726,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
727,True,1,1.0,LGG,GBMLGG,GBMLGG,LGG,True,False,True
728,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
729,False,0,0.0,BRCA,BRCA,BRCA,PCPG,False,False,False
730,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
731,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
732,False,0,0.0,STES,BRCA,STES,STES,True,False,False
733,False,0,0.0,STES,BRCA,STES,GBMLGG,False,False,False
734,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
735,False,0,0.0,OV,BRCA,OV,STES,False,False,False
736,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
737,False,0,0.0,KIPAN,BRCA,KIPAN,STES,False,False,False
738,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
739,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
740,True,1,1.0,KIRC,KIRC,KIRC,KIPAN,False,False,False
741,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
742,False,0,0.0,STES,BRCA,STES,LUSC,False,False,False
743,False,0,0.0,STES,BRCA,STES,STES,True,False,False
744,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
745,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
746,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
747,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
748,False,0,0.0,STES,BRCA,STES,OV,False,False,False
749,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
750,False,0,0.0,THYM,BRCA,THYM,CESC,False,False,False
751,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
752,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
753,False,0,0.0,COAD,BRCA,COAD,STES,False,False,False
754,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
755,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
756,False,0,0.0,GBMLGG,BRCA,GBMLGG,LIHC,False,False,False
757,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
758,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
759,False,0,0.0,LAML,BRCA,LAML,SARC,False,False,False
760,False,0,0.0,STES,BRCA,STES,LIHC,False,False,False
761,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
762,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
763,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
764,False,0,0.0,PCPG,BRCA,PCPG,BRCA,False,False,False
765,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
766,False,0,0.0,STES,BRCA,STES,STES,True,False,False
767,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
768,False,0,0.0,BRCA,BRCA,BRCA,OV,False,False,False
769,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
770,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
771,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
772,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
773,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
774,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
775,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
776,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
777,False,0,0.0,PRAD,BRCA,PRAD,GBMLGG,False,False,False
778,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
779,True,1,1.0,KIRC,KIPAN,KIPAN,KIRC,True,False,True
780,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
781,False,0,0.0,THYM,BRCA,THYM,CESC,False,False,False
782,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
783,False,0,0.0,STES,BRCA,STES,BRCA,False,False,False
784,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
785,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
786,False,0,0.0,KIPAN,BRCA,KIPAN,TGCT,False,False,False
787,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
